run_name,target_family,noise_mode,aggregate_mean_theta,accuracy_reference,theta_1,theta_2,theta_3,theta_4,theta_5
run_00073,task_proxy_irt,variable,-0.010240108270081838,0.34659758096737514,0.31950824036688497,-0.18476485195204653,-0.1560060053550598,-0.7682662541874243,0.7383283297772365
run_00146,task_proxy_irt,variable,-0.012002749095449915,0.34621428006599947,-0.11993735460887388,1.3232213922963345,0.26117686701478005,-0.8823500875916639,-0.6421245625878265
run_00056,task_proxy_irt,variable,-0.01756988872016656,0.3474293789902319,-1.1860499778424463,-0.9135252036105315,0.4406273044113913,-0.5290235943902204,2.100122027830974
run_00204,task_proxy_irt,variable,-0.026754377378956962,0.3495916621234509,-0.12570556156301252,1.8712127425508003,-0.6442559641691519,-0.08943856824002826,-1.1455845354733925
run_00163,task_proxy_irt,variable,-0.028937236861435588,0.34338258281218464,-0.11275248768527102,-1.003805300573526,0.9548840429521834,-0.9396857185203751,0.9566732795198106
run_00010,task_proxy_irt,variable,-0.03578025028555944,0.3370147407321253,-0.3097868742512908,0.18493934601182047,0.6663305997769801,-0.45702862714768194,-0.26335569581762497
run_00059,task_proxy_irt,variable,-0.04179561189645202,0.34942344115999185,1.3312172151893176,-0.3725121717121424,1.3142103200565878,-0.18809892863820105,-2.293794494377822
run_00110,task_proxy_irt,variable,-0.041821357458105356,0.33932381441916715,0.36772397250602656,-0.5106123559778917,-1.4945929207408215,1.0326493651841202,0.39572515173803957
run_00014,task_proxy_irt,variable,-0.042150924956232204,0.34131359055201854,-0.7258438735930905,0.6118212978309837,0.026491818167839073,0.6799397139057748,-0.803163581092668
run_00166,task_proxy_irt,variable,-0.04245591826844923,0.34741656030201906,0.26405425275807587,-1.7005909365606053,0.12508986018858784,-0.12231254681768937,1.2214797790893848
run_00161,task_proxy_irt,variable,-0.043996188111394344,0.3483544675731007,0.8131513063461046,1.5646887704283166,0.7091166805530066,-1.415648048246048,-1.8912896496383513
run_00020,task_proxy_irt,variable,-0.06107903931066647,0.3369905375176925,-0.19591387555299197,0.14223525399178993,-0.11543585490708833,-0.8804225775188832,0.7441418574338412
run_00165,task_proxy_irt,variable,-0.06690130556087118,0.34030822853391773,0.10137149768175918,-0.6592724096826758,-0.8211071988622741,0.7225566275378504,0.3219449555209845
run_00226,task_proxy_irt,variable,-0.07464024454388232,0.34696945594131634,-0.770279639261827,1.1482763677406589,0.2726080388421349,-0.164952139215322,-0.8588538508250564
run_00235,task_proxy_irt,variable,-0.07620804657092276,0.3484779831458616,-1.001619080656746,-0.01586173350036481,-0.45733311181842956,1.112365451997706,-0.018591758876779375
run_00085,task_proxy_irt,variable,-0.07841935785997993,0.3489984215737369,0.20330116234329715,-1.0287861511007823,0.6188760752370176,-1.2132980859134823,1.0278102101340503
run_00140,task_proxy_irt,variable,-0.07952571126204012,0.34520989914460753,1.184650467660671,-0.7799969634767372,0.5533402728287579,-1.1528696247562358,-0.20275270856665656
run_00149,task_proxy_irt,variable,-0.0810250405623929,0.33882988534710373,0.4700281739882744,0.9523764725912934,0.910066771989851,-1.3693027589116715,-1.368293862469712
run_00139,task_proxy_irt,variable,-0.08701626041798223,0.35192054169299203,1.0336693452515333,0.46649165627162104,-0.37925170291605675,0.15982250001198495,-1.7158131007089938
run_00147,task_proxy_irt,variable,-0.08725380323433338,0.34476675980427324,-0.5894654352697455,1.559242844966501,-2.203019386978443,0.7029281954907076,0.0940447656193129
run_00150,task_proxy_irt,variable,-0.0926848602846752,0.3503634515362711,0.8878659725317253,1.102321308289302,-1.0661705730549622,-0.7863347582358565,-0.6011062509535845
run_00128,task_proxy_irt,variable,-0.10021406864583068,0.3461595730058721,0.6704586909821304,-1.1554595715393021,-0.45400336896791244,-0.3046372637674923,0.742571170063423
run_00176,task_proxy_irt,variable,-0.10821401752773074,0.35162117323025277,-0.7980838679066999,0.9428474933268163,0.3354282250120527,-1.0262453545457608,0.004983416474938105
run_00141,task_proxy_irt,variable,-0.11612725787479036,0.34817045450837636,-0.9030588940804012,-0.6609087026858458,0.07008757308139753,-0.32569272244608904,1.2389364567569867
run_00151,task_proxy_irt,variable,-0.12341276226207651,0.34705181555624104,0.19512283543724954,-0.8306179505353527,0.45709715261710143,-0.11644398324403137,-0.32222186558534943
run_00095,task_proxy_irt,variable,-0.12929155718681207,0.3426058660430289,0.4950038017110545,1.120873749714471,0.6364913653123738,-1.887948185970119,-1.0108785167018408
run_00222,task_proxy_irt,variable,-0.13670106962923523,0.3450696982019253,0.30348494937934495,-0.5960382779616131,0.6242437728342417,-0.2838337829677643,-0.7313620094303854
run_00051,task_proxy_irt,variable,-0.14327979192459614,0.3399972077164439,-1.4244725534741602,-0.2862854165235209,0.35568667823562794,-0.12039869789743542,0.759071030036508
run_00196,task_proxy_irt,variable,-0.14548909774402424,0.34482120619307677,1.0484139757318052,-0.8101370440837503,-0.8454657702835245,0.7386794455591809,-0.8589360956438324
run_00030,task_proxy_irt,variable,-0.14820616859227104,0.34775140545978594,0.03510655309397942,-0.3350755705362957,-0.7045510381918604,0.0819564636023575,0.1815327490704639
run_00026,task_proxy_irt,variable,-0.1490838371708409,0.3468971101392897,-0.731609697153083,-1.4862193061628743,1.849788113867418,-0.9784802377519366,0.6011019413462716
run_00181,task_proxy_irt,variable,-0.15078738346329276,0.33996900003088404,-0.45021232403756295,-0.0008665401437928243,-0.4828850253509892,-0.20338907748337332,0.3834160496992544
run_00179,task_proxy_irt,variable,-0.1515696105789816,0.34896574185328694,-0.30920552047020977,-1.0705568583747271,0.39104418137944136,0.3258356986892121,-0.09496555411862478
run_00037,task_proxy_irt,variable,-0.152193395149371,0.34225501435986094,0.5074181062456058,-0.20437435694662243,-0.23913239380978854,-0.6277903890049972,-0.19708794223105264
run_00114,task_proxy_irt,variable,-0.15300949305647354,0.34228332746375073,0.40888443301071037,0.5446075095065229,-0.600367631486765,0.5834616960421409,-1.7016334723549769
run_00078,task_proxy_irt,variable,-0.15672278500502693,0.34220039436810457,-1.3001303811285592,-0.3364760647957165,-1.2459105047767802,0.7728459472938033,1.3260570783821182
run_00116,task_proxy_irt,variable,-0.17284233474801783,0.3404012210984013,-0.6450031691695519,0.5144752774238708,-0.5392233195810544,-0.054075151275513024,-0.14038531113784053
run_00061,task_proxy_irt,variable,-0.1743795692147977,0.351857629504891,-0.8782747176340596,-0.6078775814390119,0.5723150579141981,1.6005458315596057,-1.5586064364747207
run_00144,task_proxy_irt,variable,-0.17955942461390398,0.35251313267804085,-0.9811082373163335,0.8210367231230874,-0.868711535244276,-0.23643811142527377,0.3674240377932761
run_00035,task_proxy_irt,variable,-0.18659552079298986,0.346825519450738,-0.30026797337732425,-0.7709433791923849,0.8938922589165199,-1.2523728705815993,0.4967143602698391
run_00145,task_proxy_irt,variable,-0.1927086735115771,0.345020926563961,-0.22121812576849986,-0.5377182843841796,-0.4539904794505332,-1.2895378737066185,1.5389213957519456
run_00119,task_proxy_irt,variable,-0.1974846567333958,0.34199883737514974,-1.4083477473524864,1.3146051563224794,-0.9389044657578047,0.47786981931753353,-0.43264604619670083
run_00058,task_proxy_irt,variable,-0.21168140707216293,0.3393715323377629,-0.06711991015645713,-1.107404019924841,-0.8300735473401283,0.06399889454211138,0.8821915475185006
run_00132,task_proxy_irt,variable,-0.218929283157913,0.34152186029735404,1.0462990659567115,-0.2882996177633894,0.22839728477573223,-1.6205703301066934,-0.4604728186519261
run_00055,task_proxy_irt,variable,-0.21896269286921283,0.3456447777716866,0.336890859745423,0.6848296988743753,-0.8526597453632913,0.5058617289065468,-1.7697360065091177
