run,job_id,attention_backend,case_id,golden_probability_gap_to_greedy,greedy_token_id,max_probability_error,prompt_tokens,rank,request_id,request_kind,request_seconds,returned_logprob_count,top_probability_l1_error,vllm_batch_invariant,vllm_use_flashinfer_sampler
2,9af1f63f,FLASH_ATTN,tool-atlas-04,0.0,5324,0.010358091447309169,287,5,wave-3-tool-atlas-04-rank-5,representative,0.10330882575362921,50,0.06732741280509393,1,0
2,9af1f63f,FLASH_ATTN,tool-atlas-05,0.0,5324,0.02085597653665286,274,6,wave-3-tool-atlas-05-rank-6,representative,0.10188348591327667,50,0.049334708911466636,1,0
2,9af1f63f,FLASH_ATTN,tool-atlas-06,0.0,5324,0.010684451430748879,275,7,wave-3-tool-atlas-06-rank-7,representative,0.1733429073356092,50,0.03347109213796349,1,0
2,9af1f63f,FLASH_ATTN,tool-atlas-07,0.0,5324,0.05307249245154744,1189,6,wave-5-tool-atlas-07-rank-6,representative,0.46876573329791427,50,0.13638206698258298,1,0
2,9af1f63f,FLASH_ATTN,tool-atlas-08,0.0,5324,0.015304100783424368,1186,7,wave-5-tool-atlas-08-rank-7,representative,0.4641530751250684,50,0.05432211189874386,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.01862313972482721,15025,0,rank-sentinel-knowledge-longbench-02-rank-0,sentinel,2.7316966261714697,50,0.044522286318663035,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.027071481916199347,15025,1,rank-sentinel-knowledge-longbench-02-rank-1,sentinel,0.15551420394331217,50,0.06307472214761173,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.06911780569082149,15025,2,rank-sentinel-knowledge-longbench-02-rank-2,sentinel,2.736848303116858,50,0.1475641952584779,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.02707629068182149,15025,3,rank-sentinel-knowledge-longbench-02-rank-3,sentinel,2.7391480868682265,50,0.0717685370731661,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.044038733949922776,15025,4,rank-sentinel-knowledge-longbench-02-rank-4,sentinel,2.730544965248555,50,0.12013408949223989,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.04398924717770558,15025,5,rank-sentinel-knowledge-longbench-02-rank-5,sentinel,2.7268512258306146,50,0.09216121525251547,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.018087375149153956,15025,6,rank-sentinel-knowledge-longbench-02-rank-6,sentinel,2.7357804337516427,50,0.04773271619574222,1,0
2,9af1f63f,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.07604531056313579,15025,7,rank-sentinel-knowledge-longbench-02-rank-7,sentinel,2.7304400401189923,50,0.15497425127617348,1,0
3,c8ab3bb9,FLASH_ATTN,code-humaneval-01,0.0,1432,0.030024359238423393,118,0,wave-0-code-humaneval-01-rank-0,representative,4.139069334138185,50,0.06251483776069378,1,0
3,c8ab3bb9,FLASH_ATTN,code-humaneval-02,0.0,1432,0.0019690360376032334,120,1,wave-0-code-humaneval-02-rank-1,representative,2.2042806590907276,50,0.004529146107726216,1,0
3,c8ab3bb9,FLASH_ATTN,code-humaneval-03,0.0,220,0.01000255575813866,116,2,wave-0-code-humaneval-03-rank-2,representative,4.239595810882747,50,0.030920014841762836,1,0
3,c8ab3bb9,FLASH_ATTN,code-humaneval-04,0.0,1432,0.02505349631360615,104,3,wave-0-code-humaneval-04-rank-3,representative,4.139728121925145,50,0.07239287306611758,1,0
3,c8ab3bb9,FLASH_ATTN,code-humaneval-05,0.0,1432,0.008830268174073952,205,4,wave-0-code-humaneval-05-rank-4,representative,4.131215498782694,50,0.02156168861807428,1,0
3,c8ab3bb9,FLASH_ATTN,code-humaneval-06,0.0,1432,0.017683622861845716,132,5,wave-0-code-humaneval-06-rank-5,representative,4.172654359135777,50,0.05631853498423801,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-ifeval-01,0.0,3234,0.0059506226974621115,75,6,wave-0-instruction-ifeval-01-rank-6,representative,4.1224164590239525,50,0.030945680898602484,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-ifeval-02,0.0,578,0.003310978545997968,31,7,wave-0-instruction-ifeval-02-rank-7,representative,4.103538967203349,50,0.019475133498176738,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-ifeval-03,0.0,220,0.002791812724652065,28,0,wave-1-instruction-ifeval-03-rank-0,representative,0.10803807014599442,50,0.021920781046611368,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-ifeval-04,0.0,3234,0.025691745619508044,59,1,wave-1-instruction-ifeval-04-rank-1,representative,0.10732830362394452,50,0.054949934319416166,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-ifeval-05,0.0,220,0.006399881497316573,31,2,wave-1-instruction-ifeval-05-rank-2,representative,0.11028267908841372,50,0.017807795801105038,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-ifeval-06,0.003158679537973011,3234,0.010571915377920446,54,3,wave-1-instruction-ifeval-06-rank-3,representative,0.10792440734803677,50,0.05665758021901577,1,0
3,c8ab3bb9,FLASH_ATTN,instruction-longbench-01,0.008928818142182049,362,0.04704879596700118,23113,0,wave-7-instruction-longbench-01-rank-0,representative,3.6354603860527277,50,0.1233230605137113,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-01,0.002288050113483875,426,0.01836137330635601,14734,0,wave-6-knowledge-longbench-01-rank-0,representative,2.330339343752712,50,0.0516735232120822,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.05606684533816664,15025,1,wave-6-knowledge-longbench-02-rank-1,representative,2.3958667921833694,50,0.11200560813156261,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-mmlu-01,0.0,362,0.007867938716648093,52,4,wave-1-knowledge-mmlu-01-rank-4,representative,0.1064883740618825,50,0.017783577130551637,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-mmlu-02,0.0,423,0.004751099186371843,57,5,wave-1-knowledge-mmlu-02-rank-5,representative,0.10541669186204672,50,0.00947346520884039,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-mmlu-03,0.0,426,0.02483117575545657,126,6,wave-1-knowledge-mmlu-03-rank-6,representative,0.1068193786777556,50,0.06550092739091355,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-mmlu-04,0.0,356,0.001218945023893303,75,7,wave-1-knowledge-mmlu-04-rank-7,representative,0.10555650014430285,50,0.003104980394132458,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-mmlu-05,0.0,423,0.0037568826651313003,383,0,wave-2-knowledge-mmlu-05-rank-0,representative,0.20365170389413834,50,0.012588722473829812,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-mmlu-06,0.0,356,0.0007718324725749515,444,1,wave-2-knowledge-mmlu-06-rank-1,representative,0.20550405560061336,50,0.0015811503226966742,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-01,0.0,356,0.011793605143512825,11291,2,wave-6-long-longbench-01-rank-2,representative,1.8139394661411643,50,0.043280393682641215,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-02,0.0,426,0.009893130263557981,15215,3,wave-6-long-longbench-02-rank-3,representative,2.393875422887504,50,0.03386930090924588,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-03,0.0,426,0.008427216816155991,13703,4,wave-6-long-longbench-03-rank-4,representative,2.2427988941781223,50,0.02085787281428522,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-04,0.0,362,0.02362054353689441,10683,5,wave-6-long-longbench-04-rank-5,representative,1.6246793186292052,50,0.05001961696569647,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-05,0.0,423,0.021697298043431554,12639,6,wave-6-long-longbench-05-rank-6,representative,1.985788521822542,50,0.08188726512984595,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-06,0.0,356,0.03520657276073938,23068,1,wave-7-long-longbench-06-rank-1,representative,3.710005457047373,50,0.09914282054828495,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-07,0.0,426,0.012022587801562734,17578,2,wave-7-long-longbench-07-rank-2,representative,2.703120899386704,50,0.03410460148444873,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-08,0.0,362,0.008029835714257694,22504,3,wave-7-long-longbench-08-rank-3,representative,3.53538283566013,50,0.02657605008348293,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-09,0.0,426,0.035975260807680653,29364,4,wave-7-long-longbench-09-rank-4,representative,4.398224261123687,50,0.10662425039190393,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-10,0.0,426,0.0094065436306221,22791,5,wave-7-long-longbench-10-rank-5,representative,3.6267503150738776,50,0.024651015175693913,1,0
3,c8ab3bb9,FLASH_ATTN,long-longbench-11,0.0,356,0.009545934026963021,27136,6,wave-7-long-longbench-11-rank-6,representative,4.115099259186536,50,0.042920895908206136,1,0
3,c8ab3bb9,FLASH_ATTN,math-gsm8k-01,0.0,54765,0.016992199844387768,382,2,wave-2-math-gsm8k-01-rank-2,representative,0.20421264600008726,50,0.036770897259541906,1,0
3,c8ab3bb9,FLASH_ATTN,math-gsm8k-02,0.0,578,0.012513099277331158,345,3,wave-2-math-gsm8k-02-rank-3,representative,0.19979350501671433,50,0.040045770963728106,1,0
3,c8ab3bb9,FLASH_ATTN,math-gsm8k-03,0.0,578,0.009659275130289219,2186,0,wave-4-math-gsm8k-03-rank-0,representative,0.48558629769831896,50,0.02386989171157733,1,0
3,c8ab3bb9,FLASH_ATTN,math-gsm8k-04,0.0,1283,0.002960642449496176,2215,1,wave-4-math-gsm8k-04-rank-1,representative,0.48403684608638287,50,0.011264305535166805,1,0
3,c8ab3bb9,FLASH_ATTN,math-gsm8k-05,0.0,468,0.004806977895858405,2772,2,wave-4-math-gsm8k-05-rank-2,representative,0.5438157920725644,50,0.017357519932060396,1,0
3,c8ab3bb9,FLASH_ATTN,math-gsm8k-06,0.0,578,0.0057602567878444755,2708,3,wave-4-math-gsm8k-06-rank-3,representative,0.5421704081818461,50,0.01741649983157895,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-longbench-01,0.0,426,0.0032719667414869216,14725,7,wave-6-specialized-longbench-01-rank-7,representative,2.3893428463488817,50,0.011930147928442552,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-longbench-02,0.0,423,0.02731928997615571,23867,7,wave-7-specialized-longbench-02-rank-7,representative,3.7670236276462674,50,0.07514807233047074,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-mmmlu-01,0.0,426,0.0005392795529679528,1042,4,wave-4-specialized-mmmlu-01-rank-4,representative,0.3372694640420377,50,0.0014694468221956882,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-mmmlu-02,0.0,423,0.0036952573792744525,1763,5,wave-4-specialized-mmmlu-02-rank-5,representative,0.41567419609054923,50,0.007400250841931444,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-mmmlu-03,0.0,426,0.009544577953750744,1080,6,wave-4-specialized-mmmlu-03-rank-6,representative,0.3337909528054297,50,0.019149418179117056,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-mmmlu-04,0.0,356,0.009009606232507794,1040,7,wave-4-specialized-mmmlu-04-rank-7,representative,0.33467000583186746,50,0.01802287730513286,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-mmmlu-05,0.0,426,0.028655126754937865,3212,0,wave-5-specialized-mmmlu-05-rank-0,representative,0.7363208145834506,50,0.057304759069310304,1,0
3,c8ab3bb9,FLASH_ATTN,specialized-mmmlu-06,0.0,356,0.024787572843648076,1025,1,wave-5-specialized-mmmlu-06-rank-1,representative,0.5165638290345669,50,0.04959484418319302,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-01,0.0128899283709564,578,0.03125044231351287,304,4,wave-2-structured-structeval-01-rank-4,representative,0.2019443972967565,50,0.072471547743267,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-02,0.0,220,0.024422690562054483,257,5,wave-2-structured-structeval-02-rank-5,representative,0.20090362196788192,50,0.06085695854500584,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-03,0.0,578,0.014659060246014766,260,6,wave-2-structured-structeval-03-rank-6,representative,0.1990598887205124,50,0.04940896893603431,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-04,0.0,578,0.008427313636447886,283,7,wave-2-structured-structeval-04-rank-7,representative,0.1978509402833879,50,0.03192179530199275,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-05,0.0,220,0.016122470951081103,267,0,wave-3-structured-structeval-05-rank-0,representative,0.1000048229470849,50,0.03311531270418512,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-06,0.05493712724141256,220,0.03811646768629681,264,1,wave-3-structured-structeval-06-rank-1,representative,0.10148185444995761,50,0.09830235041698429,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-07,0.0,2612,0.00625329050288026,1130,2,wave-5-structured-structeval-07-rank-2,representative,0.24836166901513934,50,0.02222197008282891,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-08,0.0,2612,0.01679484643229434,1161,3,wave-5-structured-structeval-08-rank-3,representative,0.24755460303276777,50,0.043697953981046214,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-09,0.0,2612,0.03885084345893364,1030,4,wave-5-structured-structeval-09-rank-4,representative,0.5115512977354228,50,0.12306131831077387,1,0
3,c8ab3bb9,FLASH_ATTN,structured-structeval-10,0.0,2612,0.019206028426380084,1093,5,wave-5-structured-structeval-10-rank-5,representative,0.5097978571429849,50,0.04110294230449426,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-01,0.0,5324,0.02481761186832321,258,2,wave-3-tool-atlas-01-rank-2,representative,0.10017465660348535,50,0.08030738222296714,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-02,0.0,5324,0.026107524747334007,276,3,wave-3-tool-atlas-02-rank-3,representative,0.09848854597657919,50,0.06699096860273988,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-03,0.0,5324,0.04612153093972947,304,4,wave-3-tool-atlas-03-rank-4,representative,0.09652082296088338,50,0.13777455193216873,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-04,0.0,5324,0.03511654158214428,287,5,wave-3-tool-atlas-04-rank-5,representative,0.0975659261457622,50,0.1026840797125815,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-05,0.0,5324,0.0150401608572647,274,6,wave-3-tool-atlas-05-rank-6,representative,0.09863442415371537,50,0.046285680000937975,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-06,0.0,5324,0.010684451430748879,275,7,wave-3-tool-atlas-06-rank-7,representative,0.09847485413774848,50,0.03347109213796349,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-07,0.0,5324,0.048304416840756925,1189,6,wave-5-tool-atlas-07-rank-6,representative,0.5120413177646697,50,0.11811826588897527,1,0
3,c8ab3bb9,FLASH_ATTN,tool-atlas-08,0.0,5324,0.012737340112326412,1186,7,wave-5-tool-atlas-08-rank-7,representative,0.5086045479401946,50,0.047491823956106564,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.009418263815410666,15025,0,rank-sentinel-knowledge-longbench-02-rank-0,sentinel,2.7301758746616542,50,0.030893098108048907,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.04385639471478786,15025,1,rank-sentinel-knowledge-longbench-02-rank-1,sentinel,0.1569480481557548,50,0.0881769460789174,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.05261627548571812,15025,2,rank-sentinel-knowledge-longbench-02-rank-2,sentinel,2.7405412159860134,50,0.11084691398409488,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.037931079475955864,15025,3,rank-sentinel-knowledge-longbench-02-rank-3,sentinel,2.735213451087475,50,0.07851126884286039,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.044038733949922776,15025,4,rank-sentinel-knowledge-longbench-02-rank-4,sentinel,2.7263299520127475,50,0.12013408949223989,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.04539109152401133,15025,5,rank-sentinel-knowledge-longbench-02-rank-5,sentinel,2.729779571760446,50,0.10231297986313462,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.055487692149351786,15025,6,rank-sentinel-knowledge-longbench-02-rank-6,sentinel,2.7254588999785483,50,0.113463456334601,1,0
3,c8ab3bb9,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.024577472951834545,15025,7,rank-sentinel-knowledge-longbench-02-rank-7,sentinel,2.7216698471456766,50,0.05640782330300537,1,0
4,0373bc39,FLASH_ATTN,code-humaneval-01,0.0,1432,0.030024359238423393,118,0,wave-0-code-humaneval-01-rank-0,representative,4.375419205054641,50,0.06251483776069378,1,0
4,0373bc39,FLASH_ATTN,code-humaneval-02,0.0,1432,0.002447958594140709,120,1,wave-0-code-humaneval-02-rank-1,representative,2.4171485379338264,50,0.005470758187276386,1,0
4,0373bc39,FLASH_ATTN,code-humaneval-03,0.0,220,0.012661731980787794,116,2,wave-0-code-humaneval-03-rank-2,representative,2.471978671848774,50,0.03856047896372823,1,0
4,0373bc39,FLASH_ATTN,code-humaneval-04,0.0,1432,0.0354114132687573,104,3,wave-0-code-humaneval-04-rank-3,representative,2.4514318676665425,50,0.09107168224576849,1,0
4,0373bc39,FLASH_ATTN,code-humaneval-05,0.0,1432,0.011485711649382502,205,4,wave-0-code-humaneval-05-rank-4,representative,4.404595490079373,50,0.022470344059092262,1,0
4,0373bc39,FLASH_ATTN,code-humaneval-06,0.0,1432,0.016996755780562978,132,5,wave-0-code-humaneval-06-rank-5,representative,4.328147556167096,50,0.054704190354642454,1,0
4,0373bc39,FLASH_ATTN,instruction-ifeval-01,0.0,3234,0.004744581093648961,75,6,wave-0-instruction-ifeval-01-rank-6,representative,4.3230976751074195,50,0.03444647281150945,1,0
4,0373bc39,FLASH_ATTN,instruction-ifeval-02,0.0,578,0.005967720683808686,31,7,wave-0-instruction-ifeval-02-rank-7,representative,4.371554363053292,50,0.018320722237200077,1,0
4,0373bc39,FLASH_ATTN,instruction-ifeval-03,0.0,220,0.002791812724652065,28,0,wave-1-instruction-ifeval-03-rank-0,representative,0.09325913898646832,50,0.021920781046611368,1,0
4,0373bc39,FLASH_ATTN,instruction-ifeval-04,0.0,3234,0.025691745619508044,59,1,wave-1-instruction-ifeval-04-rank-1,representative,0.09534792182967067,50,0.054949934319416166,1,0
4,0373bc39,FLASH_ATTN,instruction-ifeval-05,0.0,220,0.005938953731141117,31,2,wave-1-instruction-ifeval-05-rank-2,representative,0.15067706909030676,50,0.013474787328386653,1,0
4,0373bc39,FLASH_ATTN,instruction-ifeval-06,0.003158679537973011,3234,0.010571915377920446,54,3,wave-1-instruction-ifeval-06-rank-3,representative,0.1495168716646731,50,0.05665758021901577,1,0
4,0373bc39,FLASH_ATTN,instruction-longbench-01,0.008928818142182049,362,0.0574342764647251,23113,0,wave-7-instruction-longbench-01-rank-0,representative,3.7312085698358715,50,0.12262456525313391,1,0
4,0373bc39,FLASH_ATTN,knowledge-longbench-01,0.002288050113483875,426,0.03848838396462903,14734,0,wave-6-knowledge-longbench-01-rank-0,representative,2.2714557577855885,50,0.07844718520524262,1,0
4,0373bc39,FLASH_ATTN,knowledge-longbench-02,0.0,423,0.0670223315392619,15025,1,wave-6-knowledge-longbench-02-rank-1,representative,2.403667801991105,50,0.1342430193012815,1,0
4,0373bc39,FLASH_ATTN,knowledge-mmlu-01,0.0,362,0.007735023497582358,52,4,wave-1-knowledge-mmlu-01-rank-4,representative,0.09145638067275286,50,0.01743565896325431,1,0
4,0373bc39,FLASH_ATTN,knowledge-mmlu-02,0.0,423,0.003883264096978478,57,5,wave-1-knowledge-mmlu-02-rank-5,representative,0.09071985306218266,50,0.007833838802070938,1,0
4,0373bc39,FLASH_ATTN,knowledge-mmlu-03,0.0,426,0.02730073864107417,126,6,wave-1-knowledge-mmlu-03-rank-6,representative,0.09105733316391706,50,0.07095940960559481,1,0
4,0373bc39,FLASH_ATTN,knowledge-mmlu-04,0.0,356,0.0008662683754899758,75,7,wave-1-knowledge-mmlu-04-rank-7,representative,0.08993899682536721,50,0.002491241545247981,1,0
4,0373bc39,FLASH_ATTN,knowledge-mmlu-05,0.0,423,0.006761343449786766,383,0,wave-2-knowledge-mmlu-05-rank-0,representative,0.23497879737988114,50,0.014137004884511715,1,0
4,0373bc39,FLASH_ATTN,knowledge-mmlu-06,0.0,356,0.0008609137588746485,444,1,wave-2-knowledge-mmlu-06-rank-1,representative,0.23114653816446662,50,0.0018136201589099346,1,0
4,0373bc39,FLASH_ATTN,long-longbench-01,0.0,356,0.014503436871812103,11291,2,wave-6-long-longbench-01-rank-2,representative,1.8376385178416967,50,0.030566842200848945,1,0
4,0373bc39,FLASH_ATTN,long-longbench-02,0.0032713751170409255,423,0.012453142237213222,15215,3,wave-6-long-longbench-02-rank-3,representative,2.396091800183058,50,0.024681270671238223,1,0
4,0373bc39,FLASH_ATTN,long-longbench-03,0.0,426,0.009216427911934,13703,4,wave-6-long-longbench-03-rank-4,representative,2.1847338979132473,50,0.02117291137575051,1,0
4,0373bc39,FLASH_ATTN,long-longbench-04,0.0,362,0.04966649556180669,10683,5,wave-6-long-longbench-04-rank-5,representative,1.6477719498798251,50,0.10047563628908321,1,0
4,0373bc39,FLASH_ATTN,long-longbench-05,0.0,423,0.02863287309237278,12639,6,wave-6-long-longbench-05-rank-6,representative,2.0085749682039022,50,0.0888362957602001,1,0
4,0373bc39,FLASH_ATTN,long-longbench-06,0.0,356,0.0254049545167761,23068,1,wave-7-long-longbench-06-rank-1,representative,3.731885067652911,50,0.0824997844750152,1,0
4,0373bc39,FLASH_ATTN,long-longbench-07,0.0,426,0.011001087520063707,17578,2,wave-7-long-longbench-07-rank-2,representative,2.6236683861352503,50,0.05164329054070436,1,0
4,0373bc39,FLASH_ATTN,long-longbench-08,0.0,362,0.036731302079456074,22504,3,wave-7-long-longbench-08-rank-3,representative,3.550779019948095,50,0.08888073492128917,1,0
4,0373bc39,FLASH_ATTN,long-longbench-09,0.0,426,0.02051468594162892,29364,4,wave-7-long-longbench-09-rank-4,representative,4.419382700696588,50,0.07343595366675872,1,0
4,0373bc39,FLASH_ATTN,long-longbench-10,0.0,426,0.009973110248540085,22791,5,wave-7-long-longbench-10-rank-5,representative,3.639492070302367,50,0.031049006807677925,1,0
4,0373bc39,FLASH_ATTN,long-longbench-11,0.0,356,0.009260100097656238,27136,6,wave-7-long-longbench-11-rank-6,representative,4.138544188812375,50,0.03373686690756203,1,0
4,0373bc39,FLASH_ATTN,math-gsm8k-01,0.0,54765,0.017240108520040154,382,2,wave-2-math-gsm8k-01-rank-2,representative,0.0863546822220087,50,0.03788183967599011,1,0
4,0373bc39,FLASH_ATTN,math-gsm8k-02,0.0,578,0.012358930557838224,345,3,wave-2-math-gsm8k-02-rank-3,representative,0.08528718072921038,50,0.040754964978830466,1,0
4,0373bc39,FLASH_ATTN,math-gsm8k-03,0.0,578,0.008847697418993772,2186,0,wave-4-math-gsm8k-03-rank-0,representative,0.6268994412384927,50,0.024446152599880134,1,0
4,0373bc39,FLASH_ATTN,math-gsm8k-04,0.0,1283,0.010231094924770923,2215,1,wave-4-math-gsm8k-04-rank-1,representative,0.6306301411241293,50,0.020846514044963408,1,0
4,0373bc39,FLASH_ATTN,math-gsm8k-05,0.0,468,0.004107690652667806,2772,2,wave-4-math-gsm8k-05-rank-2,representative,0.6304091182537377,50,0.016277880997445017,1,0
4,0373bc39,FLASH_ATTN,math-gsm8k-06,0.0,578,0.00537426135657644,2708,3,wave-4-math-gsm8k-06-rank-3,representative,0.6281086527742445,50,0.01820631161576701,1,0
4,0373bc39,FLASH_ATTN,specialized-longbench-01,0.0,426,0.019648019288640878,14725,7,wave-6-specialized-longbench-01-rank-7,representative,2.329870523419231,50,0.05620013223562432,1,0
4,0373bc39,FLASH_ATTN,specialized-longbench-02,0.0,423,0.024769253181120388,23867,7,wave-7-specialized-longbench-02-rank-7,representative,3.7880468699149787,50,0.04997465839467436,1,0
4,0373bc39,FLASH_ATTN,specialized-mmmlu-01,0.0,426,0.0029073746809826773,1042,4,wave-4-specialized-mmmlu-01-rank-4,representative,0.476177001837641,50,0.006161396872337351,1,0
4,0373bc39,FLASH_ATTN,specialized-mmmlu-02,0.0,423,0.0016781008663479258,1763,5,wave-4-specialized-mmmlu-02-rank-5,representative,0.5554572232067585,50,0.003421567451717879,1,0
4,0373bc39,FLASH_ATTN,specialized-mmmlu-03,0.0,426,0.014324053055553398,1080,6,wave-4-specialized-mmmlu-03-rank-6,representative,0.4746276643127203,50,0.028909462960822484,1,0
4,0373bc39,FLASH_ATTN,specialized-mmmlu-04,0.0,356,0.006214226349351648,1040,7,wave-4-specialized-mmmlu-04-rank-7,representative,0.47238100599497557,50,0.012440380107203206,1,0
4,0373bc39,FLASH_ATTN,specialized-mmmlu-05,0.0,426,0.014887676165346975,3212,0,wave-5-specialized-mmmlu-05-rank-0,representative,0.6765682557597756,50,0.0297636128043787,1,0
4,0373bc39,FLASH_ATTN,specialized-mmmlu-06,0.0,356,0.021655855407913482,1025,1,wave-5-specialized-mmmlu-06-rank-1,representative,0.44319409411400557,50,0.04332324395066795,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-01,0.0128899283709564,578,0.02256036677174894,304,4,wave-2-structured-structeval-01-rank-4,representative,0.2328298264183104,50,0.061829123637609756,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-02,0.0,220,0.032239984559838786,257,5,wave-2-structured-structeval-02-rank-5,representative,0.22911954298615456,50,0.0743818022093768,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-03,0.0,578,0.03597723661210739,260,6,wave-2-structured-structeval-03-rank-6,representative,0.22712086932733655,50,0.08864841988710971,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-04,0.0,30379,0.018298303777103342,283,7,wave-2-structured-structeval-04-rank-7,representative,0.2298161401413381,50,0.04313909356214275,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-05,0.0,220,0.016122470951081103,267,0,wave-3-structured-structeval-05-rank-0,representative,0.09793444583192468,50,0.03311531270418512,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-06,0.05493712724141256,220,0.03811646768629681,264,1,wave-3-structured-structeval-06-rank-1,representative,0.09812457300722599,50,0.09830235041698429,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-07,0.0,2612,0.014010106092061936,1130,2,wave-5-structured-structeval-07-rank-2,representative,0.44184213085100055,50,0.03073130562854215,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-08,0.0,2612,0.03986467838770669,1161,3,wave-5-structured-structeval-08-rank-3,representative,0.44254531105980277,50,0.0927424693815031,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-09,0.0,2612,0.055501926096163556,1030,4,wave-5-structured-structeval-09-rank-4,representative,0.5004926449619234,50,0.11955334776088383,1,0
4,0373bc39,FLASH_ATTN,structured-structeval-10,0.0,2612,0.005678427113207082,1093,5,wave-5-structured-structeval-10-rank-5,representative,0.501591017935425,50,0.01672381184490093,1,0
4,0373bc39,FLASH_ATTN,tool-atlas-01,0.0,5324,0.028615969206290073,258,2,wave-3-tool-atlas-01-rank-2,representative,0.15944470604881644,50,0.0761720270362833,1,0
