continuation_id,role,fit_budget,referee_holdout,pool_index,tv_to_proportional,hellinger_to_proportional,max_phase_1_materialized_epoch,weights_json
fit_wave2_near_fill_23,wave2_near_fill,True,False,39242,0.2451171875,0.31047558686090637,0.7937635414705007,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0087890625, ""dolma3_cc/art_and_design_low"": 0.02880859375, ""dolma3_cc/crime_and_law_high"": 0.05224609375, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.03564453125, ""dolma3_cc/education_and_jobs_low"": 0.00048828125, ""dolma3_cc/electronics_and_hardware_high"": 0.03173828125, ""dolma3_cc/electronics_and_hardware_low"": 0.00048828125, ""dolma3_cc/entertainment_high"": 0.0693359375, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.0849609375, ""dolma3_cc/finance_and_business_low"": 0.087890625, ""dolma3_cc/food_and_dining_high"": 0.09765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.03564453125, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.052734375, ""dolma3_cc/health_low"": 0.02001953125, ""dolma3_cc/history_and_geography_high"": 0.00146484375, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.00830078125, ""dolma3_cc/industrial_low"": 0.00146484375, ""dolma3_cc/literature_high"": 0.05078125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.033203125, ""dolma3_cc/science_math_and_technology_low"": 0.02685546875, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.00048828125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.20068359375, ""dolmino_olmocr_pdfs_hq"": 0.0244140625, ""dolmino_stack_edu_fim"": 0.0068359375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.03271484375, ""dolmino_synth_thinking"": 0.00390625}"
fit_wave2_global_maximin_24,wave2_global_maximin,True,False,49601,0.72216796875,0.6804391976987981,2.9678176633802726,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.154296875, ""dolma3_cc/art_and_design_low"": 0.05615234375, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.00048828125, ""dolma3_cc/education_and_jobs_high"": 0.00048828125, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.04541015625, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.04345703125, ""dolma3_cc/finance_and_business_low"": 0.111328125, ""dolma3_cc/food_and_dining_high"": 0.26171875, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.0009765625, ""dolma3_cc/games_low"": 0.01025390625, ""dolma3_cc/health_high"": 0.0, ""dolma3_cc/health_low"": 0.07275390625, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.08642578125, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.01904296875, ""dolma3_cc/literature_high"": 0.0087890625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0029296875, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.00146484375, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.1220703125, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_global_maximin_25,wave2_global_maximin,True,False,49392,0.7138671875,0.6584515139433874,2.3142546193602507,"{""dolma3_arxiv"": 0.04931640625, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.05419921875, ""dolma3_cc/education_and_jobs_high"": 0.05615234375, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.0009765625, ""dolma3_cc/finance_and_business_low"": 0.11572265625, ""dolma3_cc/food_and_dining_high"": 0.07373046875, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.01513671875, ""dolma3_cc/health_low"": 0.00146484375, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.142578125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0, ""dolma3_cc/science_math_and_technology_low"": 0.14208984375, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.13623046875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.00439453125, ""dolmino_olmocr_pdfs_hq"": 0.1201171875, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.03955078125, ""dolmino_synth_qa"": 0.04833984375, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_global_maximin_26,wave2_global_maximin,True,False,49875,0.6796875,0.6547332359750213,4.5315471214346275,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.1259765625, ""dolma3_cc/crime_and_law_high"": 0.02490234375, ""dolma3_cc/crime_and_law_low"": 0.1435546875, ""dolma3_cc/education_and_jobs_high"": 0.00048828125, ""dolma3_cc/education_and_jobs_low"": 0.2392578125, ""dolma3_cc/electronics_and_hardware_high"": 0.02685546875, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.00927734375, ""dolma3_cc/finance_and_business_high"": 0.00146484375, ""dolma3_cc/finance_and_business_low"": 0.08740234375, ""dolma3_cc/food_and_dining_high"": 0.01904296875, ""dolma3_cc/food_and_dining_low"": 0.0068359375, ""dolma3_cc/games_high"": 0.00390625, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.06005859375, ""dolma3_cc/health_low"": 0.0009765625, ""dolma3_cc/history_and_geography_high"": 0.01416015625, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.00390625, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.0, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0029296875, ""dolma3_cc/science_math_and_technology_low"": 0.0244140625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.0615234375, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.00048828125, ""dolmino_synth_thinking"": 0.1416015625}"
fit_wave2_global_maximin_27,wave2_global_maximin,True,True,49215,0.60595703125,0.6503193697372729,6.998913727774046,"{""dolma3_arxiv"": 0.15478515625, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.14501953125, ""dolma3_cc/education_and_jobs_high"": 0.0, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.080078125, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.0029296875, ""dolma3_cc/finance_and_business_high"": 0.0, ""dolma3_cc/finance_and_business_low"": 0.0, ""dolma3_cc/food_and_dining_high"": 0.126953125, ""dolma3_cc/food_and_dining_low"": 0.00048828125, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.0, ""dolma3_cc/health_low"": 0.10546875, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0029296875, ""dolma3_cc/literature_high"": 0.0, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00830078125, ""dolma3_cc/science_math_and_technology_low"": 0.01123046875, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.09423828125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.17822265625, ""dolmino_olmocr_pdfs_hq"": 0.03125, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.05810546875, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_global_maximin_28,wave2_global_maximin,True,False,49155,0.76220703125,0.7001660981744288,2.72531450423221,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.00146484375, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.1220703125, ""dolma3_cc/education_and_jobs_high"": 0.0, ""dolma3_cc/education_and_jobs_low"": 0.2626953125, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.00244140625, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.00048828125, ""dolma3_cc/finance_and_business_low"": 0.01416015625, ""dolma3_cc/food_and_dining_high"": 0.25341796875, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.11474609375, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.0, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.0, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00146484375, ""dolma3_cc/science_math_and_technology_low"": 0.029296875, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.04248046875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.06396484375, ""dolmino_olmocr_pdfs_hq"": 0.0859375, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0009765625, ""dolmino_synth_thinking"": 0.00439453125}"
fit_wave2_global_maximin_29,wave2_global_maximin,True,False,49847,0.736328125,0.6515964167613624,7.316121204381902,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.14990234375, ""dolma3_cc/crime_and_law_high"": 0.048828125, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.00146484375, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.11376953125, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.00390625, ""dolma3_cc/finance_and_business_low"": 0.19189453125, ""dolma3_cc/food_and_dining_high"": 0.0, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.005859375, ""dolma3_cc/games_low"": 0.1259765625, ""dolma3_cc/health_high"": 0.0048828125, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.00048828125, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.015625, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00048828125, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.00048828125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.08740234375, ""dolmino_olmocr_pdfs_hq"": 0.1318359375, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.10302734375, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0078125, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_global_maximin_30,wave2_global_maximin,True,False,49888,0.71142578125,0.6398361525539693,3.7346198690443995,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.18994140625, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.00390625, ""dolma3_cc/education_and_jobs_low"": 0.15087890625, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.00341796875, ""dolma3_cc/entertainment_low"": 0.15380859375, ""dolma3_cc/finance_and_business_high"": 0.00244140625, ""dolma3_cc/finance_and_business_low"": 0.087890625, ""dolma3_cc/food_and_dining_high"": 0.001953125, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.01123046875, ""dolma3_cc/health_high"": 0.00048828125, ""dolma3_cc/health_low"": 0.10888671875, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0458984375, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.001953125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.0, ""dolma3_cc/science_math_and_technology_low"": 0.00439453125, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.04931640625, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.0068359375, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.06005859375, ""dolmino_synth_thinking"": 0.11669921875}"
fit_wave2_global_maximin_31,wave2_global_maximin,True,False,49500,0.6787109375,0.6354667281013736,1.7348795640918564,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.095703125, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.0, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.0, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0869140625, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.0, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.00146484375, ""dolma3_cc/finance_and_business_low"": 0.0, ""dolma3_cc/food_and_dining_high"": 0.1982421875, ""dolma3_cc/food_and_dining_low"": 0.1142578125, ""dolma3_cc/games_high"": 0.0009765625, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.1015625, ""dolma3_cc/health_low"": 0.06396484375, ""dolma3_cc/history_and_geography_high"": 0.0029296875, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.06591796875, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.0, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00927734375, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.13720703125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.09423828125, ""dolmino_olmocr_pdfs_hq"": 0.00146484375, ""dolmino_stack_edu_fim"": 0.025390625, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.00048828125, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_global_maximin_32,wave2_global_maximin,True,False,49743,0.62255859375,0.6342250449304209,4.143714758862952,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.150390625, ""dolma3_cc/crime_and_law_high"": 0.0869140625, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.0, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.0126953125, ""dolma3_cc/entertainment_low"": 0.1513671875, ""dolma3_cc/finance_and_business_high"": 0.02685546875, ""dolma3_cc/finance_and_business_low"": 0.0, ""dolma3_cc/food_and_dining_high"": 0.0, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.00341796875, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.09326171875, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.029296875, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.0, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00048828125, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.2451171875, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1591796875, ""dolmino_olmocr_pdfs_hq"": 0.033203125, ""dolmino_stack_edu_fim"": 0.0048828125, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0, ""dolmino_synth_thinking"": 0.0}"
fit_wave2_global_maximin_33,wave2_global_maximin,True,False,49496,0.64892578125,0.6269715405476558,4.979897435163508,"{""dolma3_arxiv"": 0.0009765625, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.2099609375, ""dolma3_cc/crime_and_law_low"": 0.0, ""dolma3_cc/education_and_jobs_high"": 0.0390625, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.04052734375, ""dolma3_cc/entertainment_low"": 0.0, ""dolma3_cc/finance_and_business_high"": 0.00830078125, ""dolma3_cc/finance_and_business_low"": 0.00341796875, ""dolma3_cc/food_and_dining_high"": 0.19482421875, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.00048828125, ""dolma3_cc/games_low"": 0.0, ""dolma3_cc/health_high"": 0.08544921875, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.14501953125, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0029296875, ""dolma3_cc/literature_high"": 0.00048828125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00048828125, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.01806640625, ""dolmino_olmocr_pdfs_hq"": 0.1376953125, ""dolmino_stack_edu_fim"": 0.029296875, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.08203125, ""dolmino_synth_thinking"": 0.0009765625}"
fit_wave2_global_maximin_34,wave2_global_maximin,True,True,49462,0.68994140625,0.6310191230147717,4.973938229831769,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.14306640625, ""dolma3_cc/crime_and_law_low"": 0.0234375, ""dolma3_cc/education_and_jobs_high"": 0.10546875, ""dolma3_cc/education_and_jobs_low"": 0.17822265625, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.00537109375, ""dolma3_cc/entertainment_low"": 0.00048828125, ""dolma3_cc/finance_and_business_high"": 0.02490234375, ""dolma3_cc/finance_and_business_low"": 0.06591796875, ""dolma3_cc/food_and_dining_high"": 0.05517578125, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0, ""dolma3_cc/health_low"": 0.0, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.01806640625, ""dolma3_cc/industrial_low"": 0.16845703125, ""dolma3_cc/literature_high"": 0.00048828125, ""dolma3_cc/literature_low"": 0.0, ""dolma3_cc/science_math_and_technology_high"": 0.00048828125, ""dolma3_cc/science_math_and_technology_low"": 0.06494140625, ""dolma3_finemath_3plus"": 0.0, ""dolma3_stack_edu"": 0.0380859375, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.06787109375, ""dolmino_olmocr_pdfs_hq"": 0.0, ""dolmino_stack_edu_fim"": 0.0, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.0, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0029296875, ""dolmino_synth_thinking"": 0.03515625}"
fit_wave2_global_maximin_35,wave2_global_maximin,True,False,49587,0.6103515625,0.6202346539223355,7.0387327226991765,"{""dolma3_arxiv"": 0.0, ""dolma3_cc/art_and_design_high"": 0.0, ""dolma3_cc/art_and_design_low"": 0.0, ""dolma3_cc/crime_and_law_high"": 0.00048828125, ""dolma3_cc/crime_and_law_low"": 0.11083984375, ""dolma3_cc/education_and_jobs_high"": 0.00341796875, ""dolma3_cc/education_and_jobs_low"": 0.0, ""dolma3_cc/electronics_and_hardware_high"": 0.0, ""dolma3_cc/electronics_and_hardware_low"": 0.0, ""dolma3_cc/entertainment_high"": 0.185546875, ""dolma3_cc/entertainment_low"": 0.0029296875, ""dolma3_cc/finance_and_business_high"": 0.00048828125, ""dolma3_cc/finance_and_business_low"": 0.0, ""dolma3_cc/food_and_dining_high"": 0.0, ""dolma3_cc/food_and_dining_low"": 0.0, ""dolma3_cc/games_high"": 0.0, ""dolma3_cc/games_low"": 0.0263671875, ""dolma3_cc/health_high"": 0.0029296875, ""dolma3_cc/health_low"": 0.0400390625, ""dolma3_cc/history_and_geography_high"": 0.0, ""dolma3_cc/history_and_geography_low"": 0.0, ""dolma3_cc/industrial_high"": 0.0, ""dolma3_cc/industrial_low"": 0.0, ""dolma3_cc/literature_high"": 0.16259765625, ""dolma3_cc/literature_low"": 0.07861328125, ""dolma3_cc/science_math_and_technology_high"": 0.00537109375, ""dolma3_cc/science_math_and_technology_low"": 0.0, ""dolma3_finemath_3plus"": 0.0078125, ""dolma3_stack_edu"": 0.00048828125, ""dolma3_wikipedia"": 0.0, ""dolmino_common_crawl_hq"": 0.1845703125, ""dolmino_olmocr_pdfs_hq"": 0.0068359375, ""dolmino_stack_edu_fim"": 0.08154296875, ""dolmino_stem_heavy_crawl"": 0.0, ""dolmino_synth_code"": 0.0, ""dolmino_synth_instruction"": 0.09912109375, ""dolmino_synth_math"": 0.0, ""dolmino_synth_qa"": 0.0, ""dolmino_synth_thinking"": 0.0}"
