continuation_id,role,fit_budget,referee_holdout,pool_index,bucket,phase_1_count,phase_1_weight,phase_1_materialized_epochs,historical_phase_1_bucket_epoch_cap,historical_total_bucket_epoch_cap
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/art_and_design_high,59,0.02880859375,0.3221795964525127,1.7464690588686655,8.086179032045354
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/art_and_design_low,0,0.0,0.0,4.33472773227391,14.1945850326734
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/crime_and_law_high,0,0.0,0.0,1.8641689185407184,5.7031512182726285
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/crime_and_law_low,25,0.01220703125,0.22578277437109687,3.233630017403927,10.242841081068676
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/education_and_jobs_high,82,0.0400390625,0.2034640338549732,0.7128192461873092,4.532161203685466
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/education_and_jobs_low,4,0.001953125,0.020262561369756207,2.752006254127114,6.411329770360684
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/electronics_and_hardware_high,23,0.01123046875,0.10816170621303446,1.1775030872507881,5.261217930594374
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/electronics_and_hardware_low,24,0.01171875,0.2401186057581686,2.5572692537793955,9.48159517050724
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/entertainment_high,120,0.05859375,0.17669168331916693,0.5722384864397412,2.932529010266612
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/entertainment_low,300,0.146484375,1.2138336875907285,1.5319940124119213,7.406276377870158
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/finance_and_business_high,185,0.09033203125,0.21203147161740862,0.3117838104347911,1.768739380142504
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/finance_and_business_low,66,0.0322265625,0.1587512824684169,0.9523976870420865,2.5511794688992504
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/food_and_dining_high,0,0.0,0.0,1.9578153350016174,3.616706220985414
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/food_and_dining_low,2,0.0009765625,0.014828030462323559,2.185383375609119,8.65095163254229
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/games_high,44,0.021484375,0.12140970319839305,0.8176807938748492,4.276774771043717
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/games_low,0,0.0,0.0,2.0851489808841954,11.171025996870545
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/health_high,188,0.091796875,0.2691533935771814,0.5007123062420487,1.4929275856518842
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/health_low,29,0.01416015625,0.09741494501257462,1.2553488934225714,4.69944929616892
fit_wave2_near_fill_04,wave2_near_fill,True,True,40057,dolma3_cc/history_and_geography_high,0,0.0,0.0,1.5344196788573083,7.454541478448181
