candidate_id,candidate_kind,target,opt_kind,predicted_proxy_metric,predicted_proxy_gain_vs_best_observed,nearest_observed_run_name,nearest_observed_tv,nearest_observed_choice,nearest_observed_accuracy,nearest_observed_primary_regret,best_observed_choice,best_observed_accuracy,raw_phase0_broad_text_share,raw_phase0_tech_code_share,raw_phase0_reasoning_share,raw_phase0_support_gt_1e4,raw_phase0_entropy,raw_phase1_broad_text_share,raw_phase1_tech_code_share,raw_phase1_reasoning_share,raw_phase1_support_gt_1e4,raw_phase1_entropy,anchor_run_name,hull_nonzero_coeff_count,hull_top_coeffs,tv_cap_from_hull,delta_to_raw,raw_hull_tv
eval_bpb_irt_variable_theta_1,direct_grp_irt_target,eval_bpb_irt_variable_theta_1,trustblend_top8actual_to_raw_cap0.10,3.8287675132900283,1.1008498131126938,baseline_proportional,0.1817781827129527,3.289517943846036,0.3543636924722194,0.0,3.289517943846036,0.3543636924722194,0.891624552626979,0.09830212546980516,0.010073321903214034,39,3.280197456267869,0.9307460441537616,0.05496084405828333,0.014293111787953183,39,3.2580769251665043,,,,0.1,0.1225,0.8066927736901375
eval_bpb_irt_variable_theta_1,direct_grp_irt_target,eval_bpb_irt_variable_theta_1,trustblend_top8actual_to_raw_cap0.15,4.218220480678173,1.4903027805008389,baseline_proportional,0.21865062022869636,3.289517943846036,0.3543636924722194,0.0,3.289517943846036,0.3543636924722194,0.8965157351141962,0.09412841595639208,0.00935584892940958,39,3.21476757508631,0.935678493524427,0.051046422188135855,0.013275084287435412,39,3.2075130941104675,,,,0.15,0.185,0.8066927736901375
eval_bpb_irt_variable_theta_1,direct_grp_irt_target,eval_bpb_irt_variable_theta_1,trustblend_top8actual_to_raw_cap0.20,4.594472626739051,1.866554926561717,baseline_proportional,0.25800064504033265,3.289517943846036,0.3543636924722194,0.0,3.289517943846036,0.3543636924722194,0.901406917601414,0.08995470644297902,0.008638375955605123,39,3.133805764195901,0.9406109428950923,0.04713200031798839,0.01225705678691764,39,3.1459517851315617,,,,0.2,0.2475,0.8066927736901375
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,best_observed,4.39649824256675,0.0,run_00233,0.0,3.96243546472337,0.340461477229932,0.0,3.96243546472337,0.340461477229932,0.8024580283217545,0.1844980551452868,0.013043916532957198,39,3.141489846772792,0.7430450169844133,0.16091862275242208,0.0960363602631633,39,3.162170589670324,run_00233,,,,,
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,predicted_best_observed,4.39649824256675,0.0,run_00233,0.0,3.96243546472337,0.340461477229932,0.0,3.96243546472337,0.340461477229932,0.8024580283217545,0.1844980551452868,0.013043916532957198,39,3.141489846772792,0.7430450169844133,0.16091862275242208,0.0960363602631633,39,3.162170589670324,run_00233,,,,,
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,raw,15.193648097824221,10.797149855257471,run_00071,0.8260031585261008,1.6215603708758763,0.35083037796045274,2.340875093847494,3.96243546472337,0.340461477229932,0.9164809268296354,0.0627540054890728,0.020765067681291837,11,0.5461636755676262,0.9975531427719417,0.00044042860521809464,0.002006428622839831,10,0.7184350333455037,,,,,,
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,top8actual_hull,4.534904360742155,0.13840611817540527,run_00233,0.10211513028834976,3.96243546472337,0.340461477229932,0.0,3.96243546472337,0.340461477229932,0.82863795456963,0.15923317385620672,0.012128871574161702,39,3.3110616715874506,0.7806474273899411,0.1401870193880742,0.07916555322198307,39,3.2843582280429975,,2.0,"[0.8077443997522307, 0.1922556000022259, 1.1951257906058967e-10, 5.912533738492e-11]",,,
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,trustblend_top8actual_to_raw_cap0.05,5.530433740163538,1.133935497596788,run_00233,0.12418007715526855,3.96243546472337,0.340461477229932,0.0,3.96243546472337,0.340461477229932,0.8339085329052304,0.1534444237541787,0.012647043340589508,39,3.3268653630575957,0.7936617703128611,0.13180222394110283,0.07453600574603447,39,3.208583707963596,,,,0.05,0.06,0.8203321669141043
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,trustblend_top8actual_to_raw_cap0.10,6.434491506880624,2.037993264313874,run_00233,0.1611073090869429,3.96243546472337,0.340461477229932,0.0,3.96243546472337,0.340461477229932,0.8391791112408306,0.14765567365215065,0.01316521510701732,39,3.2843422145076633,0.8066761132357813,0.12341742849413147,0.06990645827008589,39,3.1209123168188784,,,,0.1,0.12,0.8203321669141043
eval_bpb_irt_variable_theta_2,direct_grp_irt_target,eval_bpb_irt_variable_theta_2,trustblend_top8actual_to_raw_cap0.15,7.304243906787194,2.9077456642204442,run_00233,0.2010043433042441,3.96243546472337,0.340461477229932,0.0,3.96243546472337,0.340461477229932,0.8446692970070808,0.1416257256292048,0.013704977363712952,39,3.2086049602252786,0.8202327204471561,0.11468326657020297,0.06508401298263942,39,3.018612333221156,,,,0.15,0.1825,0.8203321669141043
