suite,prompt_sha16,position,scenario,topk,tis_cap,behavior_tail_mass,current_tail_mass,behavior_cap_mass,behavior_log_ratio_abs_mean,exact_gradient_l1,exact_gradient_l2,error_l1,error_l2,relative_error_l1
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,32,1.001,8.604777992037002e-08,0.0486171216618358,8.23078758269722e-09,0.04999684244434937,0.09250697646056065,0.06499468466839901,1.6468913475958448e-07,1.0930803268770119e-07,1.7802888069722818e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,32,1.05,8.604777992037002e-08,0.0486171216618358,8.227896742440163e-09,0.04999684244434937,0.0925069756934676,0.06499468440898463,1.7274516903339002e-07,1.1469351519748132e-07,1.8673745167694252e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,32,2.0,8.604777992037002e-08,0.0486171216618358,6.144509487393493e-09,0.04999684244434937,0.09250696179493034,0.06499467958300983,3.2890284287034157e-07,2.1929750996506741e-07,3.5554388176692496e-06
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,128,1.001,2.0552176976165437e-08,0.04861591366201965,8.23078758269722e-09,0.04999684244434937,0.09250697646056065,0.06499468466839901,3.933117612614268e-08,2.5877607842266196e-08,4.2516983724909765e-07
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,128,1.05,2.0552176976165437e-08,0.04861591366201965,8.227896742440163e-09,0.04999684244434937,0.0925069756934676,0.06499468440898463,4.125532287381375e-08,2.7151374643992304e-08,4.45969858646314e-07
val-gsm8k,52bb4e1ef15551fc,answer32,calibrated_0.05,128,2.0,2.0552176976165437e-08,0.04861591366201965,6.144509487393493e-09,0.04999684244434937,0.09250696179493034,0.06499467958300983,7.85475263518506e-08,5.192441168068568e-08,8.490985416424652e-07
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,8,1.001,0.0003147107809453481,0.0003117745765175486,0.12509931055194376,0.006144180803302003,0.005162280284075871,0.0032343477667948067,1.966199259073417e-06,8.710516764319238e-07,0.00038087805211556763
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,8,1.05,0.0003147107809453481,0.0003117745765175486,0.0,0.006144180803302003,4.668468957700413e-14,3.1376219710346356e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,8,2.0,0.0003147107809453481,0.0003117745765175486,0.0,0.006144180803302003,4.668468957700413e-14,3.1376219710346356e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,32,1.001,3.750235751618852e-05,3.6932937763650774e-05,0.12509931055194376,0.006144180803302003,0.005162280284075871,0.0032343477667948067,6.823966887073807e-08,2.59915861058486e-08,1.3218900391991023e-05
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,32,1.05,3.750235751618852e-05,3.6932937763650774e-05,0.0,0.006144180803302003,4.668468957700413e-14,3.1376219710346356e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,32,2.0,3.750235751618852e-05,3.6932937763650774e-05,0.0,0.006144180803302003,4.668468957700413e-14,3.1376219710346356e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,128,1.001,4.577335055376876e-06,4.521736077453984e-06,0.12509931055194376,0.006144180803302003,0.005162280284075871,0.0032343477667948067,1.1661764810719852e-08,4.269398989547679e-09,2.259033638040343e-06
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,128,1.05,4.577335055376876e-06,4.521736077453984e-06,0.0,0.006144180803302003,4.668468957700413e-14,3.1376219710346356e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,real_base_to_step8,128,2.0,4.577335055376876e-06,4.521736077453984e-06,0.0,0.006144180803302003,4.668468957700413e-14,3.1376219710346356e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,8,1.001,0.0003147107809453481,0.0003160812678170873,0.7413853613313537,0.016000255315156302,0.005919811587858919,0.0035916070113527253,3.8803471653414625e-06,1.2983105580890677e-06,0.0006554849099082407
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,8,1.05,0.0003147107809453481,0.0003160812678170873,3.4718577666348434e-08,0.016000255315156302,4.408324795967356e-10,2.5254148089398704e-10,4.408546594847355e-10,2.5255028267491777e-10,1.000050313642997
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,8,2.0,0.0003147107809453481,0.0003160812678170873,0.0,0.016000255315156302,2.217988963325906e-14,1.4955843653038117e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,32,1.001,3.750235751618852e-05,3.7651018694302206e-05,0.7413853613313537,0.016000255315156302,0.005919811587858919,0.0035916070113527253,4.855085592969677e-07,1.3866231067064968e-07,8.201419117674431e-05
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,32,1.05,3.750235751618852e-05,3.7651018694302206e-05,3.4718577666348434e-08,0.016000255315156302,4.408324795967356e-10,2.5254148089398704e-10,4.408546594847355e-10,2.5255028267491777e-10,1.000050313642997
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,32,2.0,3.750235751618852e-05,3.7651018694302206e-05,0.0,0.016000255315156302,2.217988963325906e-14,1.4955843653038117e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,128,1.001,4.577335055376876e-06,4.599179957380563e-06,0.7413853613313537,0.016000255315156302,0.005919811587858919,0.0035916070113527253,5.979159400139478e-08,1.5216302261663065e-08,1.0100252873591917e-05
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,128,1.05,4.577335055376876e-06,4.599179957380563e-06,3.4718577666348434e-08,0.016000255315156302,4.408324795967356e-10,2.5254148089398704e-10,4.408546594847355e-10,2.5255028267491777e-10,1.000050313642997
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.016,128,2.0,4.577335055376876e-06,4.599179957380563e-06,0.0,0.016000255315156302,2.217988963325906e-14,1.4955843653038117e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,8,1.001,0.0003147107809453481,0.00031887849078485056,0.7413854480661549,0.04999883370304929,0.01908542595979843,0.011544278152837187,1.2286941956992062e-05,4.060253871550906e-06,0.0006437866245622861
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,8,1.05,0.0003147107809453481,0.00031887849078485056,0.1264536153377519,0.04999883370304929,0.011518063511045087,0.007205706324014936,4.880497395407978e-06,2.071932652197363e-06,0.00042372551520729963
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,8,2.0,0.0003147107809453481,0.00031887849078485056,0.0,0.04999883370304929,1.2647737891856024e-14,8.565930062368406e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,32,1.001,3.750235751618852e-05,3.795453852436342e-05,0.7413854480661549,0.04999883370304929,0.01908542595979843,0.011544278152837187,1.5381441388436816e-06,4.2646840124512043e-07,8.05926020243735e-05
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,32,1.05,3.750235751618852e-05,3.795453852436342e-05,0.1264536153377519,0.04999883370304929,0.011518063511045087,0.007205706324014936,4.756248798705289e-07,1.6878634649754956e-07,4.1293823342303596e-05
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,32,2.0,3.750235751618852e-05,3.795453852436342e-05,0.0,0.04999883370304929,1.2647737891856024e-14,8.565930062368406e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,128,1.001,4.577335055376876e-06,4.645000867281987e-06,0.7413854480661549,0.04999883370304929,0.01908542595979843,0.011544278152837187,1.893029254883021e-07,4.644406361496845e-08,9.918716296248775e-06
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,128,1.05,4.577335055376876e-06,4.645000867281987e-06,0.1264536153377519,0.04999883370304929,0.011518063511045087,0.007205706324014936,7.384394162247357e-08,2.5802443693159705e-08,6.411142077108878e-06
val-gsm8k,52bb4e1ef15551fc,answer64,calibrated_0.05,128,2.0,4.577335055376876e-06,4.645000867281987e-06,0.0,0.04999883370304929,1.2647737891856024e-14,8.565930062368406e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,8,1.001,0.0013533666678724975,0.00135307495814809,0.644138074086452,0.00976405102714252,0.0029647082631206654,0.0017247432261425382,1.3991141121450197e-05,5.246701079513923e-06,0.004719230318710368
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,8,1.05,0.0013533666678724975,0.00135307495814809,1.2454457054044923e-05,0.00976405102714252,7.292812728944301e-07,4.301129658487099e-07,7.292812607349563e-07,4.3011296150232084e-07,0.9999999833267709
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,8,2.0,0.0013533666678724975,0.00135307495814809,0.0,0.00976405102714252,1.2159798150503683e-14,7.898636129212236e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,32,1.001,0.00064529281513492,0.0006439155499395884,0.644138074086452,0.00976405102714252,0.0029647082631206654,0.0017247432261425382,3.843655591153257e-06,1.2762926254690032e-06,0.001296470090823509
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,32,1.05,0.00064529281513492,0.0006439155499395884,1.2454457054044923e-05,0.00976405102714252,7.292812728944301e-07,4.301129658487099e-07,1.1091387343878837e-08,6.369356570407553e-09,0.015208655091139866
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,32,2.0,0.00064529281513492,0.0006439155499395884,0.0,0.00976405102714252,1.2159798150503683e-14,7.898636129212236e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,128,1.001,0.0003191919132418175,0.000318608545076093,0.644138074086452,0.00976405102714252,0.0029647082631206654,0.0017247432261425382,1.6468076591295291e-06,5.368526742068907e-07,0.0005554703913416736
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,128,1.05,0.0003191919132418175,0.000318608545076093,1.2454457054044923e-05,0.00976405102714252,7.292812728944301e-07,4.301129658487099e-07,1.1091387343878837e-08,6.369356570407553e-09,0.015208655091139866
val-gsm8k,52bb4e1ef15551fc,answer128,real_base_to_step8,128,2.0,0.0003191919132418175,0.000318608545076093,0.0,0.00976405102714252,1.2159798150503683e-14,7.898636129212236e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,8,1.001,0.0013533666678724975,0.0014263764738279656,0.2936737352135935,0.015999652829312372,0.010813782984528265,0.005892134797370402,8.433567565144758e-05,1.513292347455713e-05,0.007798905875225181
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,8,1.05,0.0013533666678724975,0.0014263764738279656,0.050279203436229686,0.015999652829312372,0.0009917597949531706,0.0005540255368790823,8.84287145632986e-05,2.8378352332677446e-05,0.08916343958818584
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,8,2.0,0.0013533666678724975,0.0014263764738279656,0.0,0.015999652829312372,1.7318390498664438e-15,1.1060441977397916e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,32,1.001,0.00064529281513492,0.0006739167441707241,0.2936737352135935,0.015999652829312372,0.010813782984528265,0.005892134797370402,4.195440634020734e-05,7.368381173034463e-06,0.003879715951414346
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,32,1.05,0.00064529281513492,0.0006739167441707241,0.050279203436229686,0.015999652829312372,0.0009917597949531706,0.0005540255368790823,4.0165404474663295e-05,1.3187727812273173e-05,0.04049912557360711
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,32,2.0,0.00064529281513492,0.0006739167441707241,0.0,0.015999652829312372,1.7318390498664438e-15,1.1060441977397916e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,128,1.001,0.0003191919132418175,0.0003334743278871842,0.2936737352135935,0.015999652829312372,0.010813782984528265,0.005892134797370402,1.869871797058109e-05,2.845816505205503e-06,0.0017291560222111107
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,128,1.05,0.0003191919132418175,0.0003334743278871842,0.050279203436229686,0.015999652829312372,0.0009917597949531706,0.0005540255368790823,1.782896802876231e-05,5.757571508838628e-06,0.01797710304399279
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.016,128,2.0,0.0003191919132418175,0.0003334743278871842,0.0,0.015999652829312372,1.7318390498664438e-15,1.1060441977397916e-15,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,8,1.001,0.0013533666678724975,0.0016232722677571717,0.2936741654270656,0.049999888347452406,0.03411981405983809,0.018634613534872273,0.0002603887315823995,4.547065129744977e-05,0.007631598786726657
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,8,1.05,0.0013533666678724975,0.0016232722677571717,0.28767625613090364,0.049999888347452406,0.014709627422343056,0.008992287145278874,0.0002731077692555576,5.534818008880352e-05,0.01856660005138696
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,8,2.0,0.0013533666678724975,0.0016232722677571717,2.880088259442089e-05,0.049999888347452406,4.9988410976745345e-06,2.250085169334058e-06,4.998841091873827e-06,2.250085166716284e-06,0.9999999988395895
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,32,1.001,0.00064529281513492,0.0007527340572470741,0.2936741654270656,0.049999888347452406,0.03411981405983809,0.018634613534872273,0.00012860044455223965,2.1365656231474376e-05,0.003769083979376466
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,32,1.05,0.00064529281513492,0.0007527340572470741,0.28767625613090364,0.049999888347452406,0.014709627422343056,0.008992287145278874,0.00013488746172634199,2.7959308379944415e-05,0.009170012118828782
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,32,2.0,0.00064529281513492,0.0007527340572470741,2.880088259442089e-05,0.049999888347452406,4.9988410976745345e-06,2.250085169334058e-06,3.2930365755961603e-06,1.7029482988173647e-06,0.6587600028190702
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,128,1.001,0.0003191919132418175,0.0003711162338518427,0.2936741654270656,0.049999888347452406,0.03411981405983809,0.018634613534872273,5.7036675925431024e-05,8.075731092338629e-06,0.001671658462892036
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,128,1.05,0.0003191919132418175,0.0003711162338518427,0.28767625613090364,0.049999888347452406,0.014709627422343056,0.008992287145278874,5.98267675306133e-05,1.1276750045508722e-05,0.004067184423701988
val-gsm8k,52bb4e1ef15551fc,answer128,calibrated_0.05,128,2.0,0.0003191919132418175,0.0003711162338518427,2.880088259442089e-05,0.049999888347452406,4.9988410976745345e-06,2.250085169334058e-06,3.1529235325417386e-07,1.171684596683392e-07,0.06307308976091441
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,8,1.001,0.0007259738725001389,0.000737106769342524,0.0827748668307341,0.0058640857963064355,0.005243035356469724,0.003474362692526202,2.0507022696206658e-05,9.821470828868172e-06,0.003911288271383046
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,8,1.05,0.0007259738725001389,0.000737106769342524,0.00014736426147635438,0.0058640857963064355,7.262709401725807e-06,4.67409466334088e-06,7.262709434172766e-06,4.674094679917827e-06,1.0000000044676107
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,8,2.0,0.0007259738725001389,0.000737106769342524,0.0,0.0058640857963064355,3.245721578203738e-14,2.632126599054281e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,32,1.001,7.236246525896277e-05,7.251161362225125e-05,0.0827748668307341,0.0058640857963064355,0.005243035356469724,0.003474362692526202,1.2886471394512374e-06,5.071974986589861e-07,0.00024578265295523735
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,32,1.05,7.236246525896277e-05,7.251161362225125e-05,0.00014736426147635438,0.0058640857963064355,7.262709401725807e-06,4.67409466334088e-06,2.5284077978511205e-09,1.1031657497816038e-09,0.00034813561413462387
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,32,2.0,7.236246525896277e-05,7.251161362225125e-05,0.0,0.0058640857963064355,3.245721578203738e-14,2.632126599054281e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,128,1.001,2.2346818540507797e-05,2.2425413321960414e-05,0.0827748668307341,0.0058640857963064355,0.005243035356469724,0.003474362692526202,3.43018978202838e-07,1.1834293197171133e-07,6.542373928101867e-05
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,128,1.05,2.2346818540507797e-05,2.2425413321960414e-05,0.00014736426147635438,0.0058640857963064355,7.262709401725807e-06,4.67409466334088e-06,2.5284077978511205e-09,1.1031657497816038e-09,0.00034813561413462387
val-gsm8k,52bb4e1ef15551fc,answer256,real_base_to_step8,128,2.0,2.2346818540507797e-05,2.2425413321960414e-05,0.0,0.0058640857963064355,3.245721578203738e-14,2.632126599054281e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,8,1.001,0.0007259738725001389,0.0007120965318726374,0.9016170986800282,0.01599988313891345,0.005545810853418469,0.0035320949086262592,1.2933876784331756e-05,6.397564770014233e-06,0.0023321885881411267
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,8,1.05,0.0007259738725001389,0.0007120965318726374,6.55186559662994e-05,0.01599988313891345,6.439781069686031e-07,3.651027656745962e-07,6.439781251687667e-07,3.651027763519833e-07,1.0000000282620845
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,8,2.0,0.0007259738725001389,0.0007120965318726374,0.0,0.01599988313891345,1.8202677266672045e-14,1.4841739980696418e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,32,1.001,7.236246525896277e-05,7.041639968490167e-05,0.9016170986800282,0.01599988313891345,0.005545810853418469,0.0035320949086262592,9.65924898518809e-07,4.0217781352979584e-07,0.00017417198747833376
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,32,1.05,7.236246525896277e-05,7.041639968490167e-05,6.55186559662994e-05,0.01599988313891345,6.439781069686031e-07,3.651027656745962e-07,1.381269834011698e-07,5.9168192286532776e-08,0.21449018515765184
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,32,2.0,7.236246525896277e-05,7.041639968490167e-05,0.0,0.01599988313891345,1.8202677266672045e-14,1.4841739980696418e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,128,1.001,2.2346818540507797e-05,2.180681736888241e-05,0.9016170986800282,0.01599988313891345,0.005545810853418469,0.0035320949086262592,4.0281886040960173e-07,1.656480375839437e-07,7.26347996815113e-05
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,128,1.05,2.2346818540507797e-05,2.180681736888241e-05,6.55186559662994e-05,0.01599988313891345,6.439781069686031e-07,3.651027656745962e-07,7.612046512298159e-08,3.204159541172578e-08,0.11820349837870002
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.016,128,2.0,2.2346818540507797e-05,2.180681736888241e-05,0.0,0.01599988313891345,1.8202677266672045e-14,1.4841739980696418e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,8,1.001,0.0007259738725001389,0.0006854285664523743,0.9016170736405528,0.05000020026441191,0.01854228449135538,0.012016496621809349,4.4087635901383545e-05,2.2004396907568692e-05,0.0023776809120762705
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,8,1.05,0.0007259738725001389,0.0006854285664523743,0.10032426610288106,0.05000020026441191,0.012261581146072294,0.008297170831324408,2.6094525675091768e-05,1.3822765216619552e-05,0.0021281534056845947
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,8,2.0,0.0007259738725001389,0.0006854285664523743,0.0,0.05000020026441191,1.8426365503050624e-14,1.5173103975144173e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,32,1.001,7.236246525896277e-05,6.64511707792146e-05,0.9016170736405528,0.05000020026441191,0.01854228449135538,0.012016496621809349,3.318336831502851e-06,1.3935544975001087e-06,0.00017896051767784583
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,32,1.05,7.236246525896277e-05,6.64511707792146e-05,0.10032426610288106,0.05000020026441191,0.012261581146072294,0.008297170831324408,1.992660873396169e-06,8.402128109159671e-07,0.00016251255442977438
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,32,2.0,7.236246525896277e-05,6.64511707792146e-05,0.0,0.05000020026441191,1.8426365503050624e-14,1.5173103975144173e-14,0.0,0.0,
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,128,1.001,2.2346818540507797e-05,2.074853686960851e-05,0.9016170736405528,0.05000020026441191,0.01854228449135538,0.012016496621809349,1.3976840774993582e-06,5.800521765123228e-07,7.53782026238986e-05
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,128,1.05,2.2346818540507797e-05,2.074853686960851e-05,0.10032426610288106,0.05000020026441191,0.012261581146072294,0.008297170831324408,9.074372996741719e-07,3.780450280679666e-07,7.400654849190048e-05
val-gsm8k,52bb4e1ef15551fc,answer256,calibrated_0.05,128,2.0,2.2346818540507797e-05,2.074853686960851e-05,0.0,0.05000020026441191,1.8426365503050624e-14,1.5173103975144173e-14,0.0,0.0,
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,8,1.001,0.00023562537607099536,0.00023154534476697316,6.53871494332813e-05,4.02044811645552e-05,1.937543231203483e-06,9.745642915754006e-07,1.919760484284295e-06,9.656882531494733e-07,0.9908220128290285
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,8,1.05,0.00023562537607099536,0.00023154534476697316,1.945403914504231e-06,4.02044811645552e-05,1.08123367554485e-07,6.85365417624563e-08,1.0812336355502283e-07,6.85365386118894e-08,0.999999963010196
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,8,2.0,0.00023562537607099536,0.00023154534476697316,0.0,4.02044811645552e-05,3.9994790093732234e-15,3.996803061581833e-15,0.0,0.0,
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,32,1.001,0.00018403418019990152,0.0001812893535028901,6.53871494332813e-05,4.02044811645552e-05,1.937543231203483e-06,9.745642915754006e-07,1.8244179817293514e-06,9.172742529927686e-07,0.9416140772230073
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,32,1.05,0.00018403418019990152,0.0001812893535028901,1.945403914504231e-06,4.02044811645552e-05,1.08123367554485e-07,6.85365417624563e-08,1.0812336355502283e-07,6.85365386118894e-08,0.999999963010196
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,32,2.0,0.00018403418019990152,0.0001812893535028901,0.0,4.02044811645552e-05,3.9994790093732234e-15,3.996803061581833e-15,0.0,0.0,
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,128,1.001,0.00013947378938728211,0.0001373482108820279,6.53871494332813e-05,4.02044811645552e-05,1.937543231203483e-06,9.745642915754006e-07,1.2001899074293463e-06,6.004727206028177e-07,0.619439033979057
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,128,1.05,0.00013947378938728211,0.0001373482108820279,1.945403914504231e-06,4.02044811645552e-05,1.08123367554485e-07,6.85365417624563e-08,2.3941765437816704e-08,1.22465380858144e-08,0.2214300754714478
val-gsm8k,c75896d63fe7da0a,prompt,real_base_to_step8,128,2.0,0.00013947378938728211,0.0001373482108820279,0.0,4.02044811645552e-05,3.9994790093732234e-15,3.996803061581833e-15,0.0,0.0,
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,8,1.001,0.00023562537607099536,0.009330836535997877,0.00014990245548268574,0.01600002376731028,0.02858842764236312,0.01500769958691949,0.0004018378317139548,0.00011703177531456534,0.014055961270094492
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,8,1.05,0.00023562537607099536,0.009330836535997877,0.0001483527482723567,0.01600002376731028,0.02857408589982614,0.015000246906867805,0.00042148046400951723,0.00012420434815221595,0.014750444353220123
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,8,2.0,0.00023562537607099536,0.009330836535997877,0.00012965686136467156,0.01600002376731028,0.028317058709687877,0.014865775271639766,0.0008021215173361346,0.0002735108545956156,0.028326441865295548
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,32,1.001,0.00018403418019990152,0.008789754534463847,0.00014990245548268574,0.01600002376731028,0.02858842764236312,0.01500769958691949,0.00031528240859784686,8.914714681022918e-05,0.011028322807465378
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,32,1.05,0.00018403418019990152,0.008789754534463847,0.0001483527482723567,0.01600002376731028,0.02857408589982614,0.015000246906867805,0.0003306979254696982,9.449288701610891e-05,0.011573350994640578
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,32,2.0,0.00018403418019990152,0.008789754534463847,0.00012965686136467156,0.01600002376731028,0.028317058709687877,0.014865775271639766,0.0006293951826477713,0.00020812489649205422,0.022226714613987845
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,128,1.001,0.00013947378938728211,0.007678625497067793,0.00014990245548268574,0.01600002376731028,0.02858842764236312,0.01500769958691949,0.0002394226702767894,6.703468728178057e-05,0.008374810719635601
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,128,1.05,0.00013947378938728211,0.007678625497067793,0.0001483527482723567,0.01600002376731028,0.02857408589982614,0.015000246906867805,0.00025113046169966343,7.107616518384055e-05,0.008788748748781198
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.016,128,2.0,0.00013947378938728211,0.007678625497067793,0.00012965686136467156,0.01600002376731028,0.028317058709687877,0.014865775271639766,0.0004780261757962993,0.00015548593531012324,0.01688120862753151
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,8,1.001,0.00023562537607099536,0.036037551850965466,0.00014865666742152445,0.049999094835473,0.08986999985483113,0.04672430897709114,0.0004188763980581172,0.00012662214149588655,0.0046609146404221315
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,8,1.05,0.00023562537607099536,0.036037551850965466,0.00014805734920315199,0.049999094835473,0.08985624943100139,0.046717269143797514,0.0004392858221263931,0.00013393872921953667,0.0048887620494744875
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,8,2.0,0.00023562537607099536,0.036037551850965466,0.0001319688790025347,0.049999094835473,0.08960768658017552,0.046589331518777845,0.0008343324944222953,0.0002840484731051599,0.009310947824501476
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,32,1.001,0.00018403418019990152,0.03489636701537349,0.00014865666742152445,0.049999094835473,0.08986999985483113,0.04672430897709114,0.00032893346417537593,9.68058941121859e-05,0.003660103090093568
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,32,1.05,0.00018403418019990152,0.03489636701537349,0.00014805734920315199,0.049999094835473,0.08985624943100139,0.046717269143797514,0.00034497231666493936,0.00010230018970831983,0.00383915775307132
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,32,2.0,0.00018403418019990152,0.03489636701537349,0.0001319688790025347,0.049999094835473,0.08960768658017552,0.046589331518777845,0.0006553038835948202,0.00021679737576216644,0.007313032046737352
val-gsm8k,c75896d63fe7da0a,prompt,calibrated_0.05,128,1.001,0.00013947378938728211,0.03174575687379071,0.00014865666742152445,0.049999094835473,0.08986999985483113,0.04672430897709114,0.0002507901311393874,7.381033391080124e-05,0.002790587866301256
