run,step,eval_dump_written_utc,dataset,questions,completed_correct,completed_correct_rate,correct_any_stop,raw_reward_mean,completed_fraction,length_stop_fraction,response_tokens_mean,membership_sha256
s21_sc,10,2026-09-20T21:31:05+00:00,all,756,101,0.1335978835978836,101,-0.5119047619047619,0.6878306878306878,0.31216931216931215,2322.3756613756614,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_sc,10,2026-09-20T21:31:05+00:00,val-gsm8k,256,89,0.34765625,89,0.34765625,0.8984375,0.1015625,1352.24609375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_sc,10,2026-09-20T21:31:05+00:00,val-math500,500,12,0.024,12,-0.952,0.58,0.42,2819.082,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_sc,20,2026-09-20T21:49:54+00:00,all,756,119,0.1574074074074074,119,-0.48544973544973546,0.7156084656084656,0.2843915343915344,2277.6164021164022,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_sc,20,2026-09-20T21:49:54+00:00,val-gsm8k,256,105,0.41015625,105,0.41015625,0.91015625,0.08984375,1323.9140625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_sc,20,2026-09-20T21:49:54+00:00,val-math500,500,14,0.028,14,-0.944,0.616,0.384,2765.912,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_sc,30,2026-09-20T22:09:23+00:00,all,756,164,0.21693121693121692,165,-0.3994708994708995,0.716931216931217,0.2830687830687831,2197.0436507936506,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_sc,30,2026-09-20T22:09:23+00:00,val-gsm8k,256,132,0.515625,132,0.515625,0.93359375,0.06640625,1151.55859375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_sc,30,2026-09-20T22:09:23+00:00,val-math500,500,32,0.064,33,-0.868,0.606,0.394,2732.332,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s21_sc,40,2026-09-20T22:28:10+00:00,all,756,238,0.3148148148148148,241,-0.23412698412698413,0.7195767195767195,0.2804232804232804,2114.208994708995,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s21_sc,40,2026-09-20T22:28:10+00:00,val-gsm8k,256,159,0.62109375,159,0.62109375,0.94140625,0.05859375,1047.9609375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s21_sc,40,2026-09-20T22:28:10+00:00,val-math500,500,79,0.158,82,-0.672,0.606,0.394,2660.128,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_tis,0,2026-09-20T21:05:05+00:00,all,756,74,0.09788359788359788,74,-0.5529100529100529,0.705026455026455,0.294973544973545,2339.058201058201,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_tis,0,2026-09-20T21:05:05+00:00,val-gsm8k,256,66,0.2578125,66,0.2578125,0.8984375,0.1015625,1461.6328125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_tis,0,2026-09-20T21:05:05+00:00,val-math500,500,8,0.016,8,-0.968,0.606,0.394,2788.3,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_tis,10,2026-09-20T21:30:41+00:00,all,756,90,0.11904761904761904,90,-0.5317460317460317,0.7023809523809523,0.2976190476190476,2243.1666666666665,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_tis,10,2026-09-20T21:30:41+00:00,val-gsm8k,256,82,0.3203125,82,0.3203125,0.9140625,0.0859375,1330.8359375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_tis,10,2026-09-20T21:30:41+00:00,val-math500,500,8,0.016,8,-0.968,0.594,0.406,2710.28,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_tis,20,2026-09-20T21:50:12+00:00,all,756,140,0.18518518518518517,141,-0.4351851851851852,0.7023809523809523,0.2976190476190476,2270.5291005291006,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_tis,20,2026-09-20T21:50:12+00:00,val-gsm8k,256,111,0.43359375,111,0.43359375,0.91796875,0.08203125,1303.97265625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_tis,20,2026-09-20T21:50:12+00:00,val-math500,500,29,0.058,30,-0.88,0.592,0.408,2765.406,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_tis,30,2026-09-20T22:09:02+00:00,all,756,197,0.2605820105820106,198,-0.32407407407407407,0.7156084656084656,0.2843915343915344,2212.085978835979,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_tis,30,2026-09-20T22:09:02+00:00,val-gsm8k,256,141,0.55078125,141,0.55078125,0.92578125,0.07421875,1185.58203125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_tis,30,2026-09-20T22:09:02+00:00,val-math500,500,56,0.112,57,-0.772,0.608,0.392,2737.656,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_tis,40,2026-09-20T22:28:18+00:00,all,756,268,0.3544973544973545,269,-0.13624338624338625,0.7208994708994709,0.2791005291005291,2151.9867724867727,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_tis,40,2026-09-20T22:28:18+00:00,val-gsm8k,256,141,0.55078125,141,0.55078125,0.91796875,0.08203125,1128.69921875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_tis,40,2026-09-20T22:28:18+00:00,val-math500,500,127,0.254,128,-0.488,0.62,0.38,2675.91,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_sc,0,2026-09-20T21:05:09+00:00,all,756,81,0.10714285714285714,82,-0.5370370370370371,0.6931216931216931,0.30687830687830686,2328.1256613756614,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_sc,0,2026-09-20T21:05:09+00:00,val-gsm8k,256,70,0.2734375,70,0.2734375,0.90625,0.09375,1435.109375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_sc,0,2026-09-20T21:05:09+00:00,val-math500,500,11,0.022,12,-0.952,0.584,0.416,2785.35,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_sc,10,2026-09-20T21:31:27+00:00,all,756,111,0.14682539682539683,111,-0.4894179894179894,0.708994708994709,0.291005291005291,2235.5767195767194,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_sc,10,2026-09-20T21:31:27+00:00,val-gsm8k,256,92,0.359375,92,0.359375,0.9140625,0.0859375,1330.6015625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_sc,10,2026-09-20T21:31:27+00:00,val-math500,500,19,0.038,19,-0.924,0.604,0.396,2698.924,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_sc,20,2026-09-20T21:51:04+00:00,all,756,143,0.18915343915343916,143,-0.42592592592592593,0.7328042328042328,0.2671957671957672,2203.903439153439,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_sc,20,2026-09-20T21:51:04+00:00,val-gsm8k,256,108,0.421875,108,0.421875,0.91015625,0.08984375,1272.1015625,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_sc,20,2026-09-20T21:51:04+00:00,val-math500,500,35,0.07,35,-0.86,0.642,0.358,2680.986,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_sc,30,2026-09-20T22:09:52+00:00,all,756,193,0.2552910052910053,194,-0.30687830687830686,0.7076719576719577,0.2923280423280423,2239.691798941799,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_sc,30,2026-09-20T22:09:52+00:00,val-gsm8k,256,120,0.46875,120,0.46875,0.890625,0.109375,1329.98046875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_sc,30,2026-09-20T22:09:52+00:00,val-math500,500,73,0.146,74,-0.704,0.614,0.386,2705.464,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
s22_sc,40,2026-09-20T22:29:07+00:00,all,756,262,0.34656084656084657,264,-0.13227513227513227,0.6944444444444444,0.3055555555555556,2206.3214285714284,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
s22_sc,40,2026-09-20T22:29:07+00:00,val-gsm8k,256,127,0.49609375,128,0.5,0.91015625,0.08984375,1194.01953125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
s22_sc,40,2026-09-20T22:29:07+00:00,val-math500,500,135,0.27,136,-0.456,0.584,0.416,2724.62,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
