run,step,eval_dump_written_utc,dataset,questions,completed_correct,completed_correct_rate,correct_any_stop,raw_reward_mean,completed_fraction,length_stop_fraction,response_tokens_mean,membership_sha256
r34,30,2026-09-20T02:56:28+00:00,val-gsm8k,256,123,0.48046875,123,0.48046875,0.89453125,0.10546875,1241.37109375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r34,30,2026-09-20T02:56:28+00:00,val-math500,500,69,0.138,69,-0.724,0.618,0.382,2691.878,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r34,40,2026-09-20T03:04:53+00:00,all,756,292,0.3862433862433862,292,-0.08597883597883597,0.7261904761904762,0.27380952380952384,2104.3267195767194,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r34,40,2026-09-20T03:04:53+00:00,val-gsm8k,256,149,0.58203125,149,0.58203125,0.9296875,0.0703125,1128.1796875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r34,40,2026-09-20T03:04:53+00:00,val-math500,500,143,0.286,143,-0.428,0.622,0.378,2604.114,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r35,0,2026-09-20T02:29:49+00:00,all,756,81,0.10714285714285714,82,-0.5383597883597884,0.6917989417989417,0.3082010582010582,2302.339947089947,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r35,0,2026-09-20T02:29:49+00:00,val-gsm8k,256,71,0.27734375,71,0.27734375,0.90234375,0.09765625,1338.80859375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r35,0,2026-09-20T02:29:49+00:00,val-math500,500,10,0.02,11,-0.956,0.584,0.416,2795.668,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r35,10,2026-09-20T02:40:49+00:00,all,756,98,0.12962962962962962,98,-0.5171957671957672,0.701058201058201,0.29894179894179895,2296.546296296296,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r35,10,2026-09-20T02:40:49+00:00,val-gsm8k,256,87,0.33984375,87,0.33984375,0.91015625,0.08984375,1390.07421875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r35,10,2026-09-20T02:40:49+00:00,val-math500,500,11,0.022,11,-0.956,0.594,0.406,2760.66,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r35,20,2026-09-20T02:48:34+00:00,all,756,136,0.17989417989417988,138,-0.4497354497354497,0.6997354497354498,0.3002645502645503,2289.9232804232806,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r35,20,2026-09-20T02:48:34+00:00,val-gsm8k,256,116,0.453125,116,0.453125,0.890625,0.109375,1382.58984375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r35,20,2026-09-20T02:48:34+00:00,val-math500,500,20,0.04,22,-0.912,0.602,0.398,2754.478,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r35,30,2026-09-20T02:56:45+00:00,all,756,189,0.25,190,-0.36243386243386244,0.701058201058201,0.29894179894179895,2200.126984126984,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r35,30,2026-09-20T02:56:45+00:00,val-gsm8k,256,154,0.6015625,154,0.6015625,0.9140625,0.0859375,1150.08203125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r35,30,2026-09-20T02:56:45+00:00,val-math500,500,35,0.07,36,-0.856,0.592,0.408,2737.75,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r35,40,2026-09-20T03:05:38+00:00,all,756,279,0.36904761904761907,280,-0.14285714285714285,0.708994708994709,0.291005291005291,2168.0013227513227,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r35,40,2026-09-20T03:05:38+00:00,val-gsm8k,256,168,0.65625,168,0.65625,0.91015625,0.08984375,1102.11328125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r35,40,2026-09-20T03:05:38+00:00,val-math500,500,111,0.222,112,-0.552,0.606,0.394,2713.736,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r36,0,2026-09-20T03:04:31+00:00,all,756,72,0.09523809523809523,73,-0.5529100529100529,0.6891534391534392,0.31084656084656087,2301.6468253968255,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r36,0,2026-09-20T03:04:31+00:00,val-gsm8k,256,64,0.25,64,0.25,0.91796875,0.08203125,1376.86328125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r36,0,2026-09-20T03:04:31+00:00,val-math500,500,8,0.016,9,-0.964,0.572,0.428,2775.136,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r36,10,2026-09-20T03:14:56+00:00,all,756,106,0.1402116402116402,107,-0.5092592592592593,0.6997354497354498,0.3002645502645503,2245.8650793650795,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r36,10,2026-09-20T03:14:56+00:00,val-gsm8k,256,99,0.38671875,99,0.38671875,0.91796875,0.08203125,1316.421875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r36,10,2026-09-20T03:14:56+00:00,val-math500,500,7,0.014,8,-0.968,0.588,0.412,2721.74,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r36,20,2026-09-20T03:22:22+00:00,all,756,117,0.15476190476190477,117,-0.4894179894179894,0.7182539682539683,0.28174603174603174,2236.0026455026455,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r36,20,2026-09-20T03:22:22+00:00,val-gsm8k,256,104,0.40625,104,0.40625,0.921875,0.078125,1291.39453125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r36,20,2026-09-20T03:22:22+00:00,val-math500,500,13,0.026,13,-0.948,0.614,0.386,2719.642,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r36,30,2026-09-20T03:30:13+00:00,all,756,159,0.21031746031746032,160,-0.3955026455026455,0.6984126984126984,0.30158730158730157,2247.5198412698414,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r36,30,2026-09-20T03:30:13+00:00,val-gsm8k,256,119,0.46484375,119,0.46484375,0.91015625,0.08984375,1259.8359375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r36,30,2026-09-20T03:30:13+00:00,val-math500,500,40,0.08,41,-0.836,0.59,0.41,2753.214,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r36,40,2026-09-20T03:38:45+00:00,all,756,231,0.3055555555555556,231,-0.25793650793650796,0.7275132275132276,0.2724867724867725,2161.568783068783,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r36,40,2026-09-20T03:38:45+00:00,val-gsm8k,256,157,0.61328125,157,0.61328125,0.921875,0.078125,1137.94921875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r36,40,2026-09-20T03:38:45+00:00,val-math500,500,74,0.148,74,-0.704,0.628,0.372,2685.662,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r37,0,2026-09-20T03:05:26+00:00,all,756,74,0.09788359788359788,75,-0.5529100529100529,0.6851851851851852,0.3148148148148148,2306.117724867725,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r37,0,2026-09-20T03:05:26+00:00,val-gsm8k,256,68,0.265625,68,0.265625,0.88671875,0.11328125,1407.9375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r37,0,2026-09-20T03:05:26+00:00,val-math500,500,6,0.012,7,-0.972,0.582,0.418,2765.986,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r37,10,2026-09-20T03:16:15+00:00,all,756,98,0.12962962962962962,98,-0.5105820105820106,0.7023809523809523,0.2976190476190476,2292.5873015873017,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r37,10,2026-09-20T03:16:15+00:00,val-gsm8k,256,82,0.3203125,82,0.3203125,0.88671875,0.11328125,1384.34375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r37,10,2026-09-20T03:16:15+00:00,val-math500,500,16,0.032,16,-0.936,0.608,0.392,2757.608,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r37,20,2026-09-20T03:23:51+00:00,all,756,133,0.17592592592592593,134,-0.4669312169312169,0.7129629629629629,0.28703703703703703,2230.546296296296,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r37,20,2026-09-20T03:23:51+00:00,val-gsm8k,256,121,0.47265625,121,0.47265625,0.9140625,0.0859375,1310.43359375,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r37,20,2026-09-20T03:23:51+00:00,val-math500,500,12,0.024,13,-0.948,0.61,0.39,2701.644,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r37,30,2026-09-20T03:31:49+00:00,all,756,185,0.2447089947089947,186,-0.35978835978835977,0.7222222222222222,0.2777777777777778,2176.0701058201057,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r37,30,2026-09-20T03:31:49+00:00,val-gsm8k,256,144,0.5625,144,0.5625,0.92578125,0.07421875,1150.29296875,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r37,30,2026-09-20T03:31:49+00:00,val-math500,500,41,0.082,42,-0.832,0.618,0.382,2701.268,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
r37,40,2026-09-20T03:40:05+00:00,all,756,264,0.3492063492063492,264,-0.19047619047619047,0.7275132275132276,0.2724867724867725,2163.4880952380954,448615d2489352d13e1c4e994bfe458485d7503c1076ddf0aa608fd6c637048d
r37,40,2026-09-20T03:40:05+00:00,val-gsm8k,256,172,0.671875,172,0.671875,0.94921875,0.05078125,1087.30078125,57e2cba714e021914939518a776964f9b151a863dbcda3ec7c2cf363da913255
r37,40,2026-09-20T03:40:05+00:00,val-math500,500,92,0.184,92,-0.632,0.614,0.386,2714.496,32f5b9fbe0b84b799b8c4aa073c7233dd42531c6dbb1290ad5c099976289b32a
