run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,aggregate_mean_theta
run_00091,True,3.562020778656006,3.0669636726379395,0.6539932347420551,-1.0923050026273162,0.3188710168721284,0.10884240224312436,0.1826301178300988,1.3749461355066273,0.2578296507611196
run_00231,True,3.580965518951416,3.091458797454834,-0.2735761212564461,-0.3473179389050745,-0.7870813863198436,2.4493748991535003,-0.014273006589430677,0.4995495030026364,0.2544459915142236
run_00068,True,3.5708842277526855,3.0724873542785645,1.2995665569243875,-0.278834664573983,0.16075208514156908,-0.802159035730295,-0.3387185307126015,1.4610319177317295,0.2502730547968011
run_00205,True,3.5899908542633057,3.0456204414367676,0.5241607652764027,-1.586379481545335,0.6622243386966689,0.34892550017011864,0.14789527530526395,1.3585639896183834,0.2425650645869171
run_00173,True,3.5521316528320312,3.075307130813598,1.9330156303275907,-0.8012241384272597,0.3351884595597085,0.5005772848279245,-0.4940266120648684,-0.10336114781451076,0.22836157940143084
run_00189,True,3.5908687114715576,3.07809066772461,0.07078872171473814,1.7346132277383002,-0.19986238814303525,0.17614395783487735,0.5786432898651135,-1.0152178490088921,0.22418482666685027
run_00020,True,3.5802700519561768,3.0859363079071045,-0.1285520821906086,-0.4979296052050258,-0.2189373563351869,0.10868690349294319,0.6606350475696853,1.3972725515316484,0.2201959098105759
run_00034,True,3.5840940475463867,3.0890984535217285,-0.4739746316528326,-0.24382558798278478,-0.3084390088668001,1.244107354479267,0.3063998038696279,0.7884649693192144,0.21878881652761528
run_00006,True,3.572333812713623,3.083338975906372,-1.6608084792390208,-0.2898587933444096,0.5364315903462785,0.4914147089790443,1.9011670191538255,0.3316881212799805,0.2183390278626164
run_00119,True,3.551694393157959,3.0916824340820312,0.0025599275469328367,1.2928250828169328,0.2835900870408503,-0.226258350102646,0.8089063031998049,-0.873402659316151,0.21470339853095396
run_00147,True,3.539454460144043,3.0833213329315186,1.1096488490031304,1.2071196998018072,0.781900330338477,-0.9872542016284627,0.1454039499552668,-0.9812303442941556,0.2125980471960105
run_00089,True,3.56400203704834,3.086177349090576,1.0523589844500383,-0.4195300848543808,-0.4990650555773483,0.33694579787538176,-0.2636675476483003,1.0318428973803568,0.20648083193762456
run_00197,True,3.5599660873413086,3.0836386680603027,0.4430633511851814,-0.05080024758334663,0.18216818697144602,0.5083503838264675,-0.28058758539663586,0.41075084958197944,0.202157489764182
run_00146,True,3.570621967315674,3.11939001083374,1.288457139581349,0.9365837846310964,-1.4198746772451032,-1.57704709346236,0.2905680514891171,1.6471726501576442,0.19430997585862397
run_00025,True,3.5468673706054688,3.0612196922302246,0.9249383369661709,-1.1765275859125828,1.296339158731873,-0.46203384509135104,0.6828659151780845,-0.1106872561363534,0.19248245395597352
run_00160,True,3.5535995960235596,3.0824134349823,0.9739951600215561,-0.7466479019158715,0.30711112340510577,-1.1567475316879927,0.5036891324506063,1.2695539275774348,0.19182565164180646
run_00192,True,3.607235908508301,3.070410966873169,-0.262220240918577,-0.5245091185128189,0.38422824772919933,0.6275156419710816,-0.40460270851194624,1.2856597890654295,0.1843452684703947
run_00178,True,3.6563916206359863,3.0440332889556885,0.13142924904923703,2.17149570295909,1.4945988448795968,0.4105357363734619,-2.6426634791619428,-0.464874631038404,0.18342023717683983
run_00150,True,3.592916250228882,3.128309965133667,-0.4134591570839547,1.4185237811203983,-1.1933830825585723,-0.7307162046818203,0.5377479295852087,1.45233242415016,0.17850761508856997
run_00235,True,3.576932668685913,3.098447799682617,1.1290876152694942,-0.6640336646465231,-0.993719885684733,0.4540456682508082,0.07474726224078988,1.070676526546585,0.17846725366273686
run_00070,True,3.5604028701782227,3.1355576515197754,1.4886763715824145,-0.30538700515327527,-2.222476842059663,0.16937261093197764,1.3700284317895888,0.5607770067607326,0.17683176230862926
run_00182,True,3.5421643257141113,3.0916972160339355,1.3880473094330117,0.6477531027005072,-0.07097164319311672,0.179535571726348,-0.7320755207634395,-0.3549754818771547,0.17621888967102603
run_00214,True,3.5666074752807617,3.108980417251587,1.0412129159137151,0.5494488249605348,-0.7663104974903364,-0.5354025559604421,0.22937961396534995,0.5189656802712534,0.17288233027667912
run_00103,True,3.608232975006103,3.0616488456726074,-1.191332345830178,-0.5458443617338914,0.4379350512320854,1.6410746510939032,-0.22812100640404934,0.9158029970129129,0.17158583089513046
run_00104,True,3.578701972961426,3.1258418560028076,0.9561085223311357,1.102355278837749,-1.785864508265414,0.8699518721452679,-0.6846768043426286,0.5660213613994304,0.17064928701759005
run_00213,True,3.578566312789917,3.0537586212158203,-0.26602659551548874,-1.744675358646523,1.2770054834454267,0.5618048969201318,1.1743658138687332,0.0042300245820176266,0.16778404410904965
run_00093,True,3.5969245433807373,3.072547912597656,0.08774906117020596,0.0306076669433167,1.1928427652612654,-0.7576614379776775,0.6494925403661264,-0.21801223072445267,0.16416972750646405
run_00158,True,3.5923819541931152,3.0493812561035156,-1.4137656548611117,-2.1611819516420874,1.520172437520596,0.37861629196114666,2.2684500995220604,0.39166290908538764,0.1639923552643319
run_00203,True,3.5743067264556885,3.0832295417785645,0.9832879392610913,-0.13429930250589792,0.030907661569618,0.45753799049084376,0.0809256541584035,-0.45944507504990156,0.15981914465402616
run_00204,True,3.5881383419036865,3.100447416305542,0.6089398489159029,1.5420043478018752,-0.3171976290307754,-0.6060709618275846,0.4401094818327086,-0.7575043007630518,0.15171346448817916
run_00040,True,3.560866594314575,3.0977346897125244,0.41056883818042156,0.6728863399100476,0.32848139190714043,-1.8399482100828681,0.6427525399616258,0.6859925249243657,0.15012223746678888
run_00212,True,3.5752882957458496,3.0769083499908447,1.016576858805465,-2.086362801905873,0.3348147128842743,0.5908452946954169,-0.08720602900966654,1.1266644149490774,0.1492220750697823
run_00177,True,3.56130051612854,3.0851175785064697,-0.24348343556434224,-0.12113583088681258,0.5797687551668409,1.534559629266789,0.7852278997748949,-1.6405186073227658,0.14906973507243404
run_00078,True,3.6243858337402344,3.057384490966797,0.005754771955083994,-0.14844776261471632,1.399472594141231,0.10193231387009509,-0.5768578110276862,0.09702968359746893,0.1464806316535794
run_00180,True,3.5486502647399902,3.059530973434448,1.9649494080314607,-0.5412436107552014,1.4858636466345334,-1.3585208401335498,-0.8375663932958312,0.1627414924688896,0.14603728382505024
run_00069,True,3.5927886962890625,3.062382459640503,-0.1229348139742455,-0.8037077012615559,0.9083864914493814,0.07195248388873383,-0.27303699399803577,1.0805729262957509,0.1435387320666715
run_00129,True,3.5823915004730225,3.0911738872528076,0.8700701118447056,-0.3262911551403852,-0.19260428994500686,-0.8744851172678679,-0.13628751468986974,1.5174840761254678,0.1429810184878406
run_00028,True,3.561028003692627,3.1046619415283203,0.1368122801959712,-0.03739571068840772,-0.17608870468605042,1.5214805177312543,-0.34691285324304666,-0.2783894408583301,0.1365843480752318
run_00051,True,3.607105255126953,3.0592784881591797,-0.5560852164706036,-0.4270116608148139,1.3497891939979387,0.5679783311989121,-0.0024199618422701408,-0.12445355141754008,0.1346328557752705
run_00181,True,3.582958459854126,3.100572109222412,-0.4138679065780819,0.33639964340080936,0.27228112270649724,-0.324931641342764,0.5977617509741329,0.3380438932069615,0.13428114372792585
run_00008,True,3.623266696929931,3.103788137435913,-0.2874539698447511,1.4984881313754403,-0.5592492455897419,0.2816619773381723,-1.5430583096329809,1.413441525945338,0.13397168493191278
run_00060,True,3.588496685028076,3.0924580097198486,0.33406212674489055,-0.20098554151497836,-0.28153931478900573,0.8944785020142326,0.3759328521786571,-0.36881340758214004,0.125522536175276
run_00141,True,3.596428632736206,3.070079803466797,-0.5431531295365738,-0.6614787908459144,1.0625822227622013,-0.5937351238600778,0.4913845776953725,0.9563839200300142,0.118663946040837
run_00142,True,3.5434036254882812,3.116111516952514,1.0615270748189216,0.45740343497746816,-0.788349759272695,1.8620901619604433,1.1099716511493878,-2.999964618561001,0.11711299084542078
run_00198,True,3.555079936981201,3.1197965145111084,0.6747460662078444,0.4016144944374551,-0.32993266056812265,-1.382804438134269,1.1244494015594604,0.13885123482355294,0.10448734972098687
run_00145,True,3.682948589324951,3.049222230911255,-1.2404682607932633,-0.18892054059235197,1.5821864861848896,1.0951304622623033,-0.6131541993682403,-0.023157942784325123,0.10193600081816867
run_00084,True,3.5915322303771973,3.0924229621887207,-1.1681158100610853,0.09272863774477978,0.7552420933470795,0.665591613376454,0.7607907085979835,-0.5008713557931067,0.10089431453535079
run_00161,True,3.573493003845215,3.162952423095703,1.0861575571394795,1.4061367010997123,-2.6653813115775136,-0.49563674361598403,0.3505421555101131,0.8971275633722692,0.09649098698801277
run_00194,True,3.5485405921936035,3.0749340057373047,0.5809508304941517,0.03023805096771357,1.4552467641130606,-0.34909403543926215,-0.39368640597007404,-0.7507712124542595,0.09548066528522176
run_00132,True,3.6247036457061768,3.1049747467041016,-1.1201561351251619,-0.28119107221115425,-1.162556217758322,1.9559720057527055,0.6464957777108623,0.48167794261891134,0.0867070501646402
run_00118,True,3.584938287734986,3.088584899902344,-0.03517957974219434,-1.4709574143194166,0.5523374563271926,0.5087200938107167,1.0806266491638106,-0.14170216420153747,0.0823075068397619
run_00054,True,3.602292060852051,3.0805160999298096,0.13212197683589863,0.0337025345367361,0.6401109021225165,-1.0709128370593906,-0.18564654433134786,0.9233286936363313,0.0787841209567907
run_00187,True,3.5581183433532715,3.108811616897583,0.5365027496672435,-1.23793966054383,-0.011590939777331858,-0.39910723478000826,1.5435746786730502,0.03705689056793478,0.07808274730117641
