run_name,is_qsplit240_core,eval/paloma/macro_loss,eval/uncheatable_eval/macro_loss,theta_1,theta_2,theta_3,theta_4,theta_5,aggregate_mean_theta
run_00028,True,3.561028003692627,3.1046619415283203,-0.04829944510498989,-0.17497145672641634,-0.3604654633911286,0.25316413347562094,1.4617971941248737,0.22624499247559196
run_00064,True,3.56946325302124,3.07071852684021,0.8263002263646125,0.5780418131413446,0.5931751158062986,-0.9756914201185444,0.10113070019240618,0.22459128707722353
run_00091,True,3.562020778656006,3.0669636726379395,-0.8671953990399527,1.2701208220195568,0.9075035587234236,-0.38387236634641786,0.1428033949413342,0.21387200205958878
run_00204,True,3.5881383419036865,3.100447416305542,1.6253808638840823,0.15923970077783314,-0.7466323980329531,0.5547817383063319,-0.5293301882007425,0.21268794334691038
run_00104,True,3.578701972961426,3.1258418560028076,1.3356110843192703,0.9175512697276351,-1.3245730867793204,-0.7035245050132343,0.8331405011868525,0.21164105268824063
run_00205,True,3.5899908542633057,3.0456204414367676,-1.3963654790981126,1.1600902831130788,1.1967715236862233,-0.26978400191672136,0.36113005595068604,0.21036847634703087
run_00139,True,3.591026544570923,3.13143539428711,0.7867560836061599,0.17964843686661644,-1.9115007106582742,1.8893394283312217,0.09304842746769565,0.20745833312268389
run_00090,True,3.590628147125244,3.057305812835694,0.5599299692047318,-0.851267317610637,1.5009326074760236,-0.8226015462794222,0.6320300760973555,0.20380475777761037
run_00078,True,3.6243858337402344,3.057384490966797,-0.25595649402912546,-0.576870409178309,1.1487293572459636,0.7144657069957233,-0.018094019301844923,0.20245482834648149
run_00212,True,3.5752882957458496,3.0769083499908447,-1.8104878403217233,1.5157746646258763,0.6707419689175736,0.05170394973951263,0.5699643235793433,0.19953941330811653
run_00219,True,3.6014742851257324,3.0725300312042236,-0.19649614744553634,0.9429695850849299,0.6609839614586555,-0.8279527471440137,0.3844662990649448,0.192794190203796
run_00060,True,3.588496685028076,3.0924580097198486,-0.12117880839544727,0.3298158061986423,-0.5014393534065793,0.30192299653092874,0.9444895166564455,0.190722031516798
run_00235,True,3.576932668685913,3.098447799682617,-0.3163007143793574,1.7496705550397311,-0.4134363802117151,-0.5968033115804916,0.5027251181121891,0.1851710533960712
run_00214,True,3.5666074752807617,3.108980417251587,0.8204115880518285,1.2282827874959004,-0.5032587057357706,-0.2034863051249053,-0.46151258064317113,0.17608735680877638
run_00093,True,3.5969245433807373,3.072547912597656,0.0174446400509537,-0.0514722321610205,0.8648599477378405,0.702947866407231,-0.693126638299795,0.16813071674704194
run_00039,True,3.579531669616699,3.072733163833618,0.8866802345201676,-0.38541630302279245,1.191407309592267,-0.4674905335776119,-0.39076158401229033,0.16688382469994803
run_00230,True,3.5768351554870605,3.1532814502716064,0.9250843896400521,0.8421690716617966,-2.179846500552648,-0.26662612454017287,1.5091615894300863,0.16598848512782277
run_00070,True,3.5604028701782227,3.1355576515197754,0.22642554318108396,2.6373851273428097,-1.699134184320379,-0.7978743806261439,0.43614950573069766,0.16059032226161368
run_00056,True,3.591998815536499,3.0405776500701904,-1.0297794443524264,-1.4356170291941466,2.067918075384592,0.3939146231450475,0.7868966503786246,0.15666657507233825
run_00088,True,3.6329574584960938,3.1020894050598145,0.14062093604799744,0.5465425371875029,-0.3314238075078376,0.14280150987241774,0.28361460923936915,0.15643115696788992
run_00015,True,3.57815933227539,3.0595269203186035,1.0112751257615276,-1.168346185250671,1.6625279612431154,-1.05051525502709,0.3250749557394237,0.15600332049326116
run_00213,True,3.578566312789917,3.0537586212158203,-1.7401459530096575,0.29292506162226756,1.1273032448991138,0.4080231354157696,0.6780992999342701,0.15324095777235275
run_00167,True,3.594480514526367,3.0707011222839355,1.6327588640522126,-0.34467229031513597,0.948890642079995,-1.0859572093341543,-0.4118791579336022,0.14782816970986296
run_00051,True,3.607105255126953,3.0592784881591797,-0.60403395126387,-0.8051974700272017,1.1150323620310516,0.49445319938223825,0.5217920241086903,0.14440923284618168
run_00220,True,3.5768964290618896,3.122732639312744,-0.4972884343819217,0.09096047644790807,-1.2133269064199839,0.6155399974891693,1.7180287449213238,0.14278277561129915
run_00160,True,3.5535995960235596,3.0824134349823,-0.44670421774777863,1.6214650189763442,0.817054901478896,-0.24922595567609623,-1.0673165136343616,0.1350546466794007
run_00034,True,3.5840940475463867,3.0890984535217285,-0.23984575563964236,0.17589160437613163,0.3082739072435873,-0.9459061558296765,1.298308647034578,0.1193444494369956
run_00112,True,3.598875045776367,3.076169967651367,0.4110375804960851,-1.6250000341736726,0.7692373600865492,-1.324349442568154,2.319910713783984,0.11016723552495837
run_00192,True,3.607235908508301,3.070410966873169,-0.5305954303124741,0.13757166356644188,1.074674740264192,-0.7601389612165412,0.5706760990154565,0.09843762226341501
run_00076,True,3.586276054382324,3.1454546451568604,0.24597802932630547,2.468254330982368,-1.6925444501554483,-0.4208603433558349,-0.15409897548085802,0.08934571826330646
run_00118,True,3.584938287734986,3.088584899902344,-1.4070251729188195,0.5053526110480866,0.40477871899376466,0.2896333433862318,0.632249556483163,0.08499781139848533
run_00145,True,3.682948589324951,3.049222230911255,-0.5490082916738649,-1.7010601200380957,1.4584584851688889,0.2538765066740827,0.9536626414468247,0.08318584431556711
run_00069,True,3.5927886962890625,3.062382459640503,-0.8090504583493063,0.15090715776554836,1.3562167186996774,-0.3011161001606127,0.01868110181000912,0.08312768395306316
run_00127,True,3.6092028617858887,3.088758707046509,1.1490691192144598,-1.5340914673007444,0.24664071714838184,-1.216211309175052,1.7402783224767704,0.0771370764727631
run_00129,True,3.5823915004730225,3.0911738872528076,-0.056271446095760985,1.430379071883132,0.556065415985717,-0.689978300152411,-0.8603357595137017,0.0759717964213951
