run_name,kind,block,source,effective_buckets,nonzero_buckets,max_epochs,max_epochs_bucket,cc_share,synth_qa_share,stack_share,tv_to_proportional
apriori_swarm_000_baseline_proportional,baseline_proportional,reserved,reused_panel,22.877358719942645,39,0.9053530000000024,dolma3_cc/history_and_geography_high,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_001_baseline_unimax,baseline_unimax,reserved,reused_panel,30.049087097256255,39,1.2500006255381229,dolma3_cc/literature_high,0.7683745493627865,0.05222377393208012,0.05295382245658203,0.20372279975207067
apriori_swarm_002_baseline_uniform,baseline_uniform,reserved,reused_panel,39.00000000000008,39,44.2022801683445,dolma3_wikipedia,0.666666666666667,0.02564102564102565,0.0512820512820513,0.3903549798571089
apriori_swarm_003_proportional_repeat_1,proportional_repeat_1,reserved,new,22.877358719942645,39,0.9053530000000024,dolma3_cc/history_and_geography_high,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_004_proportional_repeat_2,proportional_repeat_2,reserved,new,22.877358719942645,39,0.9053530000000024,dolma3_cc/history_and_geography_high,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_005_proportional_repeat_3,proportional_repeat_3,reserved,new,22.877358719942645,39,0.9053530000000024,dolma3_cc/history_and_geography_high,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_006_pctrl_del_dolma3_cc_art_and_design_high,pctrl_del_dolma3_cc_art_and_design_high,reserved,reused_panel,22.138662495650824,38,0.9203937993736714,dolma3_cc/health_high,0.6379243569640671,0.0767074053988964,0.038990676361614296,0.016341700024386136
apriori_swarm_007_pctrl_del_dolma3_cc_art_and_design_low,pctrl_del_dolma3_cc_art_and_design_low,reserved,reused_panel,22.441286893265527,38,0.911398222599781,dolma3_cc/health_high,0.6414631457380701,0.07595769657332493,0.03860959641201507,0.0066329102360277075
apriori_swarm_008_pctrl_del_dolma3_cc_crime_and_law_high,pctrl_del_dolma3_cc_crime_and_law_high,reserved,reused_panel,22.031222680152997,38,0.9257151821302124,dolma3_cc/health_high,0.6358309670643022,0.07715089976474983,0.03921610629497306,0.02199616309992301
apriori_swarm_009_pctrl_del_dolma3_cc_crime_and_law_low,pctrl_del_dolma3_cc_crime_and_law_low,reserved,reused_panel,22.317659103454734,38,0.9143878911645406,dolmino_synth_qa,0.6402870337642753,0.07620686135340214,0.03873624785134076,0.0098808079720224
apriori_swarm_010_pctrl_del_dolma3_cc_education_and_jobs_high,pctrl_del_dolma3_cc_education_and_jobs_high,reserved,reused_panel,21.894667729293154,38,0.9391279103779236,dolmino_common_crawl_hq,0.6305545058273174,0.07826874256627957,0.03978431019485668,0.03596412161185861
apriori_swarm_011_pctrl_del_dolma3_cc_education_and_jobs_low,pctrl_del_dolma3_cc_education_and_jobs_low,reserved,reused_panel,22.111064738707544,38,0.9215877496906608,dolma3_cc/entertainment_high,0.637454666350037,0.07680691153534992,0.03904125572278916,0.017616064987961488
apriori_swarm_012_pctrl_del_dolma3_cc_electronics_and_hardware_high,pctrl_del_dolma3_cc_electronics_and_hardware_high,reserved,reused_panel,22.083907156173783,38,0.922864999554895,dolmino_common_crawl_hq,0.6369522063527783,0.07691336001772582,0.03909536390574656,0.01897568936230138
apriori_swarm_013_pctrl_del_dolma3_cc_electronics_and_hardware_low,pctrl_del_dolma3_cc_electronics_and_hardware_low,reserved,reused_panel,22.3513036095462,38,0.9135007480643109,dolmino_synth_qa,0.6406360288451841,0.07613292512579777,0.03869866577556938,0.008919257134243857
apriori_swarm_014_pctrl_del_dolma3_cc_entertainment_high,pctrl_del_dolma3_cc_entertainment_high,reserved,reused_panel,21.948746271991215,38,0.9637617739647212,dolmino_synth_qa,0.6208637386744759,0.08032177656322684,0.04082787546366077,0.06060499133975628
apriori_swarm_015_pctrl_del_dolma3_cc_entertainment_low,pctrl_del_dolma3_cc_entertainment_low,reserved,reused_panel,22.030295167894646,38,0.9257707931313608,dolma3_cc/art_and_design_high,0.6358090901361716,0.07715553449350687,0.039218462145859195,0.022054911737167008
apriori_swarm_016_pctrl_del_dolma3_cc_finance_and_business_high,pctrl_del_dolma3_cc_finance_and_business_high,reserved,reused_panel,22.149915885877427,38,0.9817956549488747,dolma3_cc/literature_high,0.6137693524908509,0.08182475520183574,0.04159184542681728,0.07786004609365887
apriori_swarm_017_pctrl_del_dolma3_cc_finance_and_business_low,pctrl_del_dolma3_cc_finance_and_business_low,reserved,reused_panel,21.889861806278873,38,0.9402354157941673,dolma3_cc/literature_high,0.6301188219537134,0.07836104421694588,0.03983122748752299,0.03709966164665528
apriori_swarm_018_pctrl_del_dolma3_cc_food_and_dining_high,pctrl_del_dolma3_cc_food_and_dining_high,reserved,reused_panel,21.99535064548881,38,0.9280465474265339,dolmino_common_crawl_hq,0.634913826391047,0.07734520027290145,0.03931487000873497,0.02445302715630116
apriori_swarm_019_pctrl_del_dolma3_cc_food_and_dining_low,pctrl_del_dolma3_cc_food_and_dining_low,reserved,reused_panel,22.249653108287227,38,0.916382776178755,dolma3_cc/health_high,0.6395022617734211,0.07637311894185354,0.03882075723854078,0.012036210703072063
apriori_swarm_020_pctrl_del_dolma3_cc_games_high,pctrl_del_dolma3_cc_games_high,reserved,reused_panel,21.915702290334256,38,0.9356108297479971,dolma3_cc/health_low,0.6319380975372533,0.07797562224117095,0.039635315978823776,0.03234018759289655
apriori_swarm_021_pctrl_del_dolma3_cc_games_low,pctrl_del_dolma3_cc_games_low,reserved,reused_panel,22.24705105847918,38,0.916465112505285,dolma3_cc/electronics_and_hardware_high,0.639469871313605,0.07637998101109227,0.03882424525536879,0.012124970556606579
apriori_swarm_022_pctrl_del_dolma3_cc_health_high,pctrl_del_dolma3_cc_health_high,reserved,reused_panel,21.963408509693544,38,0.9655353916295352,dolma3_cc/entertainment_high,0.6201660115092947,0.08046959330137747,0.040903011294003186,0.06233059103919937
apriori_swarm_023_pctrl_del_dolma3_cc_health_low,pctrl_del_dolma3_cc_health_low,reserved,reused_panel,21.96900402428638,38,0.9300603866170565,dolma3_stack_edu,0.6341215979771057,0.07751303753918976,0.039400182352402974,0.026565357446223906
apriori_swarm_024_pctrl_del_dolma3_cc_history_and_geography_high,pctrl_del_dolma3_cc_history_and_geography_high,reserved,reused_panel,22.077025440797403,38,0.9232070489077054,dolma3_cc/food_and_dining_high,0.6368176468419984,0.07694186707458597,0.03910985415505518,0.019339160082051225
apriori_swarm_025_pctrl_del_dolma3_cc_history_and_geography_low,pctrl_del_dolma3_cc_history_and_geography_low,reserved,reused_panel,22.500658674275083,38,0.9101971185501528,dolmino_common_crawl_hq,0.6419356505739542,0.07585759423091046,0.038558713997001476,0.005322054367594209
apriori_swarm_026_pctrl_del_dolma3_cc_industrial_high,pctrl_del_dolma3_cc_industrial_high,reserved,reused_panel,22.259939742918643,38,0.9160619107011898,dolma3_cc/food_and_dining_high,0.6396284877151824,0.07634637739026676,0.038807164402517975,0.011690160431396458
apriori_swarm_027_pctrl_del_dolma3_cc_industrial_low,pctrl_del_dolma3_cc_industrial_low,reserved,reused_panel,22.46064140235528,38,0.9109916659573484,dolmino_common_crawl_hq,0.6416230819065223,0.07592381335376183,0.03859237343802447,0.006189591154406142
apriori_swarm_028_pctrl_del_dolma3_cc_literature_high,pctrl_del_dolma3_cc_literature_high,reserved,reused_panel,21.89033954945502,38,0.9401161328236742,dolma3_cc/health_high,0.630165746931124,0.07835110294269894,0.03982617429865857,0.03697748779106755
apriori_swarm_029_pctrl_del_dolma3_cc_literature_low,pctrl_del_dolma3_cc_literature_low,reserved,reused_panel,22.318386792766443,38,0.9143680541731738,dolma3_cc/entertainment_high,0.6402948374798257,0.07620520810004502,0.038735407496146165,0.009859327578241737
apriori_swarm_030_pctrl_del_dolma3_cc_science_math_and_technology_high,pctrl_del_dolma3_cc_science_math_and_technology_high,reserved,reused_panel,21.900529790180094,38,0.9379826486074438,dolmino_common_crawl_hq,0.6310050427521345,0.07817329422777942,0.03973579342836776,0.034787049265661577
apriori_swarm_031_pctrl_del_dolma3_cc_science_math_and_technology_low,pctrl_del_dolma3_cc_science_math_and_technology_low,reserved,reused_panel,22.1492092484788,38,0.9199617984171594,dolma3_cc/literature_high,0.6380943027244879,0.07667140160081945,0.03897237548921088,0.015879788098042
apriori_swarm_032_pctrl_del_dolma3_stack_edu,pctrl_del_dolma3_stack_edu,reserved,reused_panel,22.079826886592226,38,0.9230668418644945,dolma3_cc/literature_high,0.6564384774178559,0.07693018194751233,0.01953824032524084,0.019190204935444353
apriori_swarm_033_pctrl_del_dolma3_arxiv,pctrl_del_dolma3_arxiv,reserved,reused_panel,22.56580144798888,38,0.909027080767169,dolma3_cc/literature_high,0.6464541090275635,0.07576008101144666,0.038509147643383874,0.004041772621412755
apriori_swarm_034_pctrl_del_dolma3_finemath_3plus,pctrl_del_dolma3_finemath_3plus,reserved,reused_panel,22.522915092061975,38,0.9097807587502742,dolmino_common_crawl_hq,0.6469900867111443,0.07582289399718128,0.038541075731491486,0.004866841497455679
apriori_swarm_035_pctrl_del_dolma3_wikipedia,pctrl_del_dolma3_wikipedia,reserved,reused_panel,22.81228099817897,38,0.9058287236616692,dolmino_common_crawl_hq,0.6441795991293073,0.07549352372339353,0.03837365552373437,0.0005251805879428554
apriori_swarm_036_pctrl_del_dolmino_common_crawl_hq,pctrl_del_dolmino_common_crawl_hq,reserved,reused_panel,26.074688056124362,38,1.1157804508306381,dolma3_cc/health_low,0.7934866545486798,0.0929913081077602,0.047267848260775694,0.18859216494964132
apriori_swarm_037_pctrl_del_dolmino_olmocr_pdfs_hq,pctrl_del_dolmino_olmocr_pdfs_hq,reserved,reused_panel,21.93894000825687,38,0.9328455947528853,dolma3_cc/industrial_high,0.6633926321615523,0.07774516219033444,0.039518172227060666,0.02947175278258923
apriori_swarm_038_pctrl_del_dolmino_stack_edu_fim,pctrl_del_dolmino_stack_edu_fim,reserved,reused_panel,22.080335714440857,38,0.9230415192279627,dolma3_cc/health_high,0.6564204692387995,0.07692807150984154,0.019565137485497534,0.019163297489322495
apriori_swarm_039_pctrl_del_dolmino_stem_heavy_crawl,pctrl_del_dolmino_stem_heavy_crawl,reserved,reused_panel,22.79090115685273,38,0.9060291409303686,dolmino_synth_qa,0.6443221257598244,0.07551022688750605,0.03838214580785679,0.000746268414361117
apriori_swarm_040_pctrl_del_dolmino_synth_code,pctrl_del_dolmino_synth_code,reserved,reused_panel,22.644273143110716,38,0.9078037379041463,dolma3_cc/literature_high,0.6455841294226841,0.07565812524316624,0.03845732312470087,0.002699634074875157
apriori_swarm_041_pctrl_del_dolmino_synth_instruction,pctrl_del_dolmino_synth_instruction,reserved,reused_panel,22.652330042325186,38,0.9076890488220272,dolmino_common_crawl_hq,0.6455025683449503,0.07564856683249144,0.03845246454689847,0.002573622349038803
apriori_swarm_042_pctrl_del_dolmino_synth_math,pctrl_del_dolmino_synth_math,reserved,reused_panel,22.61813772373633,38,0.9081895709163745,dolma3_cc/entertainment_high,0.6458585143573364,0.07569028131517083,0.038473668182783166,0.0031233246969695895
apriori_swarm_043_pctrl_del_dolmino_synth_qa,pctrl_del_dolmino_synth_qa,reserved,reused_panel,22.11482959849982,38,0.979240490537629,dolmino_common_crawl_hq,0.6963863368074483,0.0,0.04148360090292177,0.0754538759902196
apriori_swarm_044_pctrl_del_dolmino_synth_thinking,pctrl_del_dolmino_synth_thinking,reserved,reused_panel,22.48235896617986,38,0.9105529595281546,dolma3_cc/health_high,0.6475392368700524,0.07588725070857864,0.03857378850143517,0.005710771102043263
apriori_swarm_045_anchor_B_small_pools_forward,anchor_B_small_pools_forward,anchor,new,11.363408587827779,39,1.909343976871271,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_046_anchor_C_code_math_forward,anchor_C_code_math_forward,anchor,new,13.928282295951355,39,4.5000666933452385,dolma3_stack_edu,0.26668499636959897,0.12501476375416898,0.19063649077743236,0.3771562921390974
apriori_swarm_047_anchor_D_cc_half_no_low,anchor_D_cc_half_no_low,anchor,new,7.579088296214774,26,2.192848123778578,dolma3_arxiv,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_048_subsample_A_proportional_dolmino_synth_qa_pool0.5,subsample_A_proportional_dolmino_synth_qa_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107060000000026,dolmino_synth_qa,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_049_subsample_A_proportional_dolmino_synth_qa_pool0.25,subsample_A_proportional_dolmino_synth_qa_pool0.25,subsampled_pool,new,22.877358719942645,39,3.621412000000005,dolmino_synth_qa,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_050_subsample_A_proportional_dolmino_olmocr_pdfs_hq_pool0.5,subsample_A_proportional_dolmino_olmocr_pdfs_hq_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107060000000008,dolmino_olmocr_pdfs_hq,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_051_subsample_A_proportional_dolmino_olmocr_pdfs_hq_pool0.25,subsample_A_proportional_dolmino_olmocr_pdfs_hq_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214120000000016,dolmino_olmocr_pdfs_hq,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_052_subsample_A_proportional_dolma3_stack_edu_pool0.5,subsample_A_proportional_dolma3_stack_edu_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107059999999968,dolma3_stack_edu,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_053_subsample_A_proportional_dolma3_stack_edu_pool0.25,subsample_A_proportional_dolma3_stack_edu_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214119999999936,dolma3_stack_edu,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_054_subsample_A_proportional_dolmino_stack_edu_fim_pool0.5,subsample_A_proportional_dolmino_stack_edu_fim_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107060000000037,dolmino_stack_edu_fim,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_055_subsample_A_proportional_dolmino_stack_edu_fim_pool0.25,subsample_A_proportional_dolmino_stack_edu_fim_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214120000000074,dolmino_stack_edu_fim,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_056_subsample_A_proportional_dolma3_wikipedia_pool0.5,subsample_A_proportional_dolma3_wikipedia_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107059999999913,dolma3_wikipedia,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_057_subsample_A_proportional_dolma3_wikipedia_pool0.25,subsample_A_proportional_dolma3_wikipedia_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214119999999825,dolma3_wikipedia,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_058_subsample_A_proportional_dolmino_stem_heavy_crawl_pool0.5,subsample_A_proportional_dolmino_stem_heavy_crawl_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107059999997908,dolmino_stem_heavy_crawl,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_059_subsample_A_proportional_dolmino_stem_heavy_crawl_pool0.25,subsample_A_proportional_dolmino_stem_heavy_crawl_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214119999995815,dolmino_stem_heavy_crawl,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_060_subsample_A_proportional_dolmino_synth_math_pool0.5,subsample_A_proportional_dolmino_synth_math_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107059999999566,dolmino_synth_math,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_061_subsample_A_proportional_dolmino_synth_math_pool0.25,subsample_A_proportional_dolmino_synth_math_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214119999999133,dolmino_synth_math,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_062_subsample_A_proportional_cc_high_group_pool0.5,subsample_A_proportional_cc_high_group_pool0.5,subsampled_pool,new,22.877358719942645,39,1.8107060000000048,dolma3_cc/history_and_geography_high,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_063_subsample_A_proportional_cc_high_group_pool0.25,subsample_A_proportional_cc_high_group_pool0.25,subsampled_pool,new,22.877358719942645,39,3.6214120000000096,dolma3_cc/history_and_geography_high,0.6438412885086966,0.07545387599021865,0.038353502424764985,1.0502124343780839e-15
apriori_swarm_064_subsample_B_small_pools_forward_dolmino_synth_qa_pool0.5,subsample_B_small_pools_forward_dolmino_synth_qa_pool0.5,subsampled_pool,new,11.363408587827779,39,3.818687953742542,dolmino_synth_qa,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_065_subsample_B_small_pools_forward_dolmino_synth_qa_pool0.25,subsample_B_small_pools_forward_dolmino_synth_qa_pool0.25,subsampled_pool,new,11.363408587827779,39,7.637375907485084,dolmino_synth_qa,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_066_subsample_B_small_pools_forward_dolmino_olmocr_pdfs_hq_pool0.5,subsample_B_small_pools_forward_dolmino_olmocr_pdfs_hq_pool0.5,subsampled_pool,new,11.363408587827779,39,3.8186879537425416,dolmino_olmocr_pdfs_hq,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_067_subsample_B_small_pools_forward_dolmino_olmocr_pdfs_hq_pool0.25,subsample_B_small_pools_forward_dolmino_olmocr_pdfs_hq_pool0.25,subsampled_pool,new,11.363408587827779,39,7.637375907485083,dolmino_olmocr_pdfs_hq,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_068_subsample_B_small_pools_forward_dolma3_stack_edu_pool0.5,subsample_B_small_pools_forward_dolma3_stack_edu_pool0.5,subsampled_pool,new,11.363408587827779,39,1.909343976871271,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_069_subsample_B_small_pools_forward_dolma3_stack_edu_pool0.25,subsample_B_small_pools_forward_dolma3_stack_edu_pool0.25,subsampled_pool,new,11.363408587827779,39,3.8186879537425416,dolma3_stack_edu,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_070_subsample_B_small_pools_forward_dolmino_stack_edu_fim_pool0.5,subsample_B_small_pools_forward_dolmino_stack_edu_fim_pool0.5,subsampled_pool,new,11.363408587827779,39,1.909343976871271,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_071_subsample_B_small_pools_forward_dolmino_stack_edu_fim_pool0.25,subsample_B_small_pools_forward_dolmino_stack_edu_fim_pool0.25,subsampled_pool,new,11.363408587827779,39,3.818687953742541,dolmino_stack_edu_fim,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_072_subsample_B_small_pools_forward_dolma3_wikipedia_pool0.5,subsample_B_small_pools_forward_dolma3_wikipedia_pool0.5,subsampled_pool,new,11.363408587827779,39,3.8186879537425416,dolma3_wikipedia,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_073_subsample_B_small_pools_forward_dolma3_wikipedia_pool0.25,subsample_B_small_pools_forward_dolma3_wikipedia_pool0.25,subsampled_pool,new,11.363408587827779,39,7.637375907485083,dolma3_wikipedia,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_074_subsample_B_small_pools_forward_dolmino_stem_heavy_crawl_pool0.5,subsample_B_small_pools_forward_dolmino_stem_heavy_crawl_pool0.5,subsampled_pool,new,11.363408587827779,39,3.818687953742542,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_075_subsample_B_small_pools_forward_dolmino_stem_heavy_crawl_pool0.25,subsample_B_small_pools_forward_dolmino_stem_heavy_crawl_pool0.25,subsampled_pool,new,11.363408587827779,39,7.637375907485084,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_076_subsample_B_small_pools_forward_dolmino_synth_math_pool0.5,subsample_B_small_pools_forward_dolmino_synth_math_pool0.5,subsampled_pool,new,11.363408587827779,39,3.818687953742541,dolmino_synth_math,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_077_subsample_B_small_pools_forward_dolmino_synth_math_pool0.25,subsample_B_small_pools_forward_dolmino_synth_math_pool0.25,subsampled_pool,new,11.363408587827779,39,7.637375907485082,dolmino_synth_math,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_078_subsample_B_small_pools_forward_cc_high_group_pool0.5,subsample_B_small_pools_forward_cc_high_group_pool0.5,subsampled_pool,new,11.363408587827779,39,1.909343976871271,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_079_subsample_B_small_pools_forward_cc_high_group_pool0.25,subsample_B_small_pools_forward_cc_high_group_pool0.25,subsampled_pool,new,11.363408587827779,39,1.909343976871271,dolmino_stem_heavy_crawl,0.28932198140081156,0.15912843239434296,0.040442804545101574,0.35451930710788465
apriori_swarm_080_subsample_D_cc_half_no_low_dolmino_synth_qa_pool0.5,subsample_D_cc_half_no_low_dolmino_synth_qa_pool0.5,subsampled_pool,new,7.579088296214774,26,4.385696247557156,dolmino_synth_qa,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_081_subsample_D_cc_half_no_low_dolmino_synth_qa_pool0.25,subsample_D_cc_half_no_low_dolmino_synth_qa_pool0.25,subsampled_pool,new,7.579088296214774,26,8.771392495114313,dolmino_synth_qa,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_082_subsample_D_cc_half_no_low_dolmino_olmocr_pdfs_hq_pool0.5,subsample_D_cc_half_no_low_dolmino_olmocr_pdfs_hq_pool0.5,subsampled_pool,new,7.579088296214774,26,4.385696247557156,dolmino_olmocr_pdfs_hq,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_083_subsample_D_cc_half_no_low_dolmino_olmocr_pdfs_hq_pool0.25,subsample_D_cc_half_no_low_dolmino_olmocr_pdfs_hq_pool0.25,subsampled_pool,new,7.579088296214774,26,8.771392495114313,dolmino_olmocr_pdfs_hq,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_084_subsample_D_cc_half_no_low_dolma3_stack_edu_pool0.5,subsample_D_cc_half_no_low_dolma3_stack_edu_pool0.5,subsampled_pool,new,7.579088296214774,26,4.385696247557156,dolma3_stack_edu,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_085_subsample_D_cc_half_no_low_dolma3_stack_edu_pool0.25,subsample_D_cc_half_no_low_dolma3_stack_edu_pool0.25,subsampled_pool,new,7.579088296214774,26,8.771392495114313,dolma3_stack_edu,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_086_subsample_D_cc_half_no_low_cc_high_group_pool0.5,subsample_D_cc_half_no_low_cc_high_group_pool0.5,subsampled_pool,new,7.579088296214774,26,2.192848123778578,dolma3_arxiv,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_087_subsample_D_cc_half_no_low_cc_high_group_pool0.25,subsample_D_cc_half_no_low_cc_high_group_pool0.25,subsampled_pool,new,7.579088296214774,26,2.192848123778578,dolma3_arxiv,0.13735088715550717,0.18275621817895588,0.092895705688812,0.5064904013531891
apriori_swarm_088_lhs_type_epoch_ratios_000,lhs_type_epoch_ratios_000,lhs,new,16.27514798326091,39,2.683370150038167,dolmino_synth_math,0.4449502502646112,0.09916850400754143,0.056774833836844715,0.22536938918808666
apriori_swarm_089_lhs_type_epoch_ratios_001,lhs_type_epoch_ratios_001,lhs,new,6.87496290567337,39,3.9948278854046357,dolma3_arxiv,0.21650059970354246,0.051170484293166674,0.03727727873039693,0.46428433015971265
apriori_swarm_090_lhs_type_epoch_ratios_002,lhs_type_epoch_ratios_002,lhs,new,24.864242573945177,39,2.8393309457290115,dolma3_cc/entertainment_low,0.6405882562316819,0.09376687740299414,0.08290059584416341,0.2600700381742438
apriori_swarm_091_lhs_type_epoch_ratios_003,lhs_type_epoch_ratios_003,lhs,new,5.9508087189766545,39,3.0151896880087232,dolmino_stem_heavy_crawl,0.27935392134639697,0.01078657559307686,0.004461406498909565,0.4758209397289794
apriori_swarm_092_lhs_type_epoch_ratios_004,lhs_type_epoch_ratios_004,lhs,new,20.930166925513554,39,10.466844862892815,dolma3_finemath_3plus,0.6256320929930357,0.15830721278323406,0.08784673730831252,0.33892127429962177
apriori_swarm_093_lhs_type_epoch_ratios_005,lhs_type_epoch_ratios_005,lhs,new,16.787773332833293,39,7.058992201665068,dolmino_synth_code,0.338001197554442,0.24873067594639559,0.06793045734884856,0.31200231986820076
apriori_swarm_094_lhs_type_epoch_ratios_006,lhs_type_epoch_ratios_006,lhs,new,12.801551382359097,39,3.060480647000348,dolmino_synth_instruction,0.2848796865398227,0.10360256043175833,0.1115529688335543,0.36621009158078666
apriori_swarm_095_lhs_type_epoch_ratios_007,lhs_type_epoch_ratios_007,lhs,new,9.37025435732175,39,3.9505789134006655,dolmino_olmocr_pdfs_hq,0.2737126226649207,0.006030671035266619,0.10823121057992574,0.4520410202295408
apriori_swarm_096_lhs_type_epoch_ratios_008,lhs_type_epoch_ratios_008,lhs,new,5.832924940567429,39,3.8725639435320485,dolma3_finemath_3plus,0.11641424904467579,0.28407677072034837,0.0030731512963574,0.5627073905924279
apriori_swarm_097_lhs_type_epoch_ratios_009,lhs_type_epoch_ratios_009,lhs,new,5.519169093366262,39,3.434474010232862,dolmino_synth_qa,0.09071819749541138,0.2862357291131072,0.004753361754315175,0.5867232316837346
apriori_swarm_098_lhs_type_epoch_ratios_010,lhs_type_epoch_ratios_010,lhs,new,25.822575938244714,39,13.859851165601125,dolma3_finemath_3plus,0.6368129395749551,0.07679935034091778,0.026989677488887216,0.19199095213470996
apriori_swarm_099_lhs_type_epoch_ratios_011,lhs_type_epoch_ratios_011,lhs,new,12.07724848622333,39,4.150316037336715,dolma3_finemath_3plus,0.4399852357163954,0.018295029468806925,0.03624271306572291,0.30276077193281303
apriori_swarm_100_lhs_type_epoch_ratios_012,lhs_type_epoch_ratios_012,lhs,new,8.953759916389522,39,6.960145428336361,dolmino_synth_code,0.16337106195016432,0.4895252742219598,0.11152250998780026,0.5706447721575431
apriori_swarm_101_lhs_type_epoch_ratios_013,lhs_type_epoch_ratios_013,lhs,new,12.327631484307835,39,2.5237720947449125,dolmino_synth_math,0.4093071255021915,0.16238911294636563,0.011311691832590206,0.2714596692348022
apriori_swarm_102_lhs_type_epoch_ratios_014,lhs_type_epoch_ratios_014,lhs,new,8.268879613331674,39,4.919311458352927,dolmino_synth_thinking,0.1660605766815262,0.2044323606406848,0.02797068770303927,0.48816352654889583
