backend,elapsed_seconds,event,gpu_index,gpu_utilization_percent,memory_total_mib,memory_used_mib,memory_utilization_percent,phase,power_watts,sm_clock_mhz,temperature_c,duration_seconds,batch_count,case_count,device_count,tensor_parallel_size,batch_index,batch_seconds,bucket_max_tokens,case_ids,inference_seconds,padded_tokens,padding_seconds,prompt_tokens,real_tokens,batch_row,case_id,golden_probability_gap_to_greedy,greedy_token_id,max_probability_error,rank,top_probability_l1_error,total_seconds,attention_backend,vllm_batch_invariant,vllm_use_flashinfer_sampler,wave_count,request_id,request_kind,request_seconds,response_bytes,wave,wave_seconds
vllm-gpu,4.473594,gpu_sample,6.0,0.0,81559.0,0.0,0.0,imports,68.96,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,4.473798,gpu_sample,7.0,0.0,81559.0,0.0,0.0,imports,68.68,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813594,gpu_sample,0.0,0.0,81559.0,0.0,0.0,imports,71.3,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813727,gpu_sample,1.0,0.0,81559.0,0.0,0.0,imports,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813768,gpu_sample,2.0,0.0,81559.0,0.0,0.0,imports,70.25,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813799,gpu_sample,3.0,0.0,81559.0,0.0,0.0,imports,70.4,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813826,gpu_sample,4.0,0.0,81559.0,0.0,0.0,imports,68.52,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813857,gpu_sample,5.0,0.0,81559.0,0.0,0.0,imports,69.24,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813882,gpu_sample,6.0,0.0,81559.0,0.0,0.0,imports,68.98,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,6.813907,gpu_sample,7.0,0.0,81559.0,0.0,0.0,imports,68.69,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.97831,gpu_sample,0.0,0.0,81559.0,0.0,0.0,imports,71.28,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978468,gpu_sample,1.0,0.0,81559.0,0.0,0.0,imports,70.78,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978513,gpu_sample,2.0,0.0,81559.0,0.0,0.0,imports,70.26,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978543,gpu_sample,3.0,0.0,81559.0,0.0,0.0,imports,70.35,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978572,gpu_sample,4.0,0.0,81559.0,0.0,0.0,imports,68.54,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978602,gpu_sample,5.0,0.0,81559.0,0.0,0.0,imports,69.25,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978628,gpu_sample,6.0,0.0,81559.0,0.0,0.0,imports,68.99,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,8.978653,gpu_sample,7.0,0.0,81559.0,0.0,0.0,imports,68.68,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.134833,gpu_sample,0.0,0.0,81559.0,0.0,0.0,imports,71.29,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.134988,gpu_sample,1.0,0.0,81559.0,0.0,0.0,imports,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.135032,gpu_sample,2.0,0.0,81559.0,0.0,0.0,imports,70.29,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.13506,gpu_sample,3.0,0.0,81559.0,0.0,0.0,imports,70.39,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.135086,gpu_sample,4.0,0.0,81559.0,0.0,0.0,imports,68.5,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.135119,gpu_sample,5.0,0.0,81559.0,0.0,0.0,imports,69.23,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.135142,gpu_sample,6.0,0.0,81559.0,0.0,0.0,imports,68.98,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,11.135163,gpu_sample,7.0,0.0,81559.0,0.0,0.0,imports,68.65,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302326,gpu_sample,0.0,0.0,81559.0,0.0,0.0,imports,71.26,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302429,gpu_sample,1.0,0.0,81559.0,0.0,0.0,imports,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302457,gpu_sample,2.0,0.0,81559.0,0.0,0.0,imports,70.24,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302485,gpu_sample,3.0,0.0,81559.0,0.0,0.0,imports,70.36,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302507,gpu_sample,4.0,0.0,81559.0,0.0,0.0,imports,68.53,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302531,gpu_sample,5.0,0.0,81559.0,0.0,0.0,imports,69.22,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.302558,gpu_sample,6.0,0.0,81559.0,0.0,0.0,imports,68.96,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,13.30258,gpu_sample,7.0,0.0,81559.0,0.0,0.0,imports,68.65,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.457006,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.31,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.457093,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.76,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.45714,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.28,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.457163,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.36,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.457187,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.46,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.45721,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.2,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.457232,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.96,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,15.457253,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.64,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611338,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.32,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611389,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611417,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.28,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611438,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.37,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611461,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.52,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611483,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.24,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611504,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.98,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,17.611524,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.67,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.76602,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.31,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766122,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.75,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766155,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.29,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766178,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.38,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766206,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.53,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766226,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.21,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766245,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.97,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,19.766265,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.67,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134124,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.3,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134203,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134233,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.26,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134255,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.38,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134275,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.53,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134302,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.23,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134323,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.95,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,22.134342,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.65,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.291814,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.3,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.291904,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.75,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.291937,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.26,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.291959,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.39,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.291979,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.49,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.292003,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.22,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.292023,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.96,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,24.292042,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.65,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.447842,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.29,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.447925,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.75,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.447953,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.26,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.447976,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.4,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.447999,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.51,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.448024,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.24,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.448044,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.96,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,26.448064,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.68,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610127,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.29,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610212,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.74,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610238,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.22,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610259,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.36,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610282,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.49,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610306,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.18,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610327,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.94,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,28.610346,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.65,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.76516,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.31,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765242,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765268,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.24,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765288,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.39,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765308,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.51,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765335,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.23,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765359,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.99,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,30.765378,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.68,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.921585,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.28,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.92165,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.74,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.921678,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.22,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.9217,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.4,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.921722,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.5,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.921748,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.19,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.921768,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.95,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,32.921788,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.64,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142574,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.29,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142697,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.73,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142725,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.23,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142747,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.39,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142767,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.46,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142788,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.19,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142808,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.96,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,35.142828,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.63,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.622684,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.32,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.622785,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.62281,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.25,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.622832,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.39,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.622852,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.49,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.622871,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.03,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.622891,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.93,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,37.62291,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.6,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124238,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.29,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124345,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.79,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124372,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.25,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124394,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.37,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124414,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.54,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124434,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.03,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124454,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.97,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,40.124474,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.64,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278646,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.27,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278777,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.72,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278821,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.25,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278853,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.34,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278885,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.47,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278916,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.0,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278946,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.9,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,42.278977,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.59,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.452079,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.28,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.45218,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.74,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.452208,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.25,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.452232,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.37,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.452252,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.47,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.45228,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,68.99,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.4523,gpu_sample,6.0,0.0,81559.0,0.0,0.0,server_startup,68.93,345.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,44.452321,gpu_sample,7.0,0.0,81559.0,0.0,0.0,server_startup,68.61,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,46.607574,gpu_sample,0.0,0.0,81559.0,0.0,0.0,server_startup,71.31,345.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,46.607685,gpu_sample,1.0,0.0,81559.0,0.0,0.0,server_startup,70.76,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,46.607713,gpu_sample,2.0,0.0,81559.0,0.0,0.0,server_startup,70.25,345.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,46.607735,gpu_sample,3.0,0.0,81559.0,0.0,0.0,server_startup,70.36,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,46.607755,gpu_sample,4.0,0.0,81559.0,0.0,0.0,server_startup,68.54,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vllm-gpu,46.607776,gpu_sample,5.0,0.0,81559.0,0.0,0.0,server_startup,69.03,345.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
