dataset,k,policy,seed,subset_id,selected_indices,success,regret@1,regret@5,chosen_true_rank,rmse,spearman,runtime_s
two_phase_starcoder,10,kcenter_observed,2014,32-44-50-56-64-70-72-80-89-95,"[32, 44, 50, 56, 64, 70, 72, 80, 89, 95]",1.0,0.0672311782836914,0.02786397933959961,66.0,0.06643981340354566,0.859201168646446,2.2213362920010695
two_phase_starcoder,10,kcenter_observed,2015,23-49-50-51-55-56-65-91-105-109,"[23, 49, 50, 51, 55, 56, 65, 91, 105, 109]",1.0,0.0672311782836914,0.02786397933959961,66.0,0.06256007499397896,0.8680582785530312,2.0107920420123264
two_phase_starcoder,10,kcenter_observed,2016,9-24-50-56-64-72-92-94-98-104,"[9, 24, 50, 56, 64, 72, 92, 94, 98, 104]",1.0,0.005672097206115834,0.00032567977905262335,20.0,0.05840236223223956,0.9012032445315804,2.1142163750046166
two_phase_starcoder,10,kcenter_observed,2017,3-43-49-50-91-98-100-104-107-108,"[3, 43, 49, 50, 91, 98, 100, 104, 107, 108]",1.0,0.01627504825592041,0.01576787233352661,35.0,0.03860597675605915,0.9047014954061431,2.1361937500041677
two_phase_starcoder,10,kcenter_observed,2018,35-38-43-56-62-68-70-77-89-105,"[35, 38, 43, 56, 62, 68, 70, 77, 89, 105]",1.0,0.0672311782836914,0.035167813301086426,66.0,0.11237783772214496,0.8171529619805482,2.099372583994409
two_phase_starcoder,10,kcenter_observed,2019,35-38-43-56-62-68-70-77-89-105,"[35, 38, 43, 56, 62, 68, 70, 77, 89, 105]",1.0,0.0672311782836914,0.035167813301086426,66.0,0.11237783772214496,0.8171529619805482,2.113722374997451
two_phase_starcoder,10,kcenter_observed,2020,4-9-50-56-64-72-92-94-98-104,"[4, 9, 50, 56, 64, 72, 92, 94, 98, 104]",1.0,0.005672097206115834,0.00032567977905262335,20.0,0.05897769906353118,0.8982508745627187,2.265355459006969
two_phase_starcoder,10,kcenter_observed,2021,8-41-51-68-78-83-87-90-98-111,"[8, 41, 51, 68, 78, 83, 87, 90, 98, 111]",1.0,0.01576787233352661,0.014097630977630615,32.0,1.0890219043556757,0.8624533886902702,2.206847374996869
two_phase_starcoder,10,doptimal_observed,3010,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,2.0749471669987543
two_phase_starcoder,10,doptimal_observed,3011,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,2.2372019169997657
two_phase_starcoder,10,doptimal_observed,3012,41-43-55-56-68-87-93-101-110-115,"[41, 43, 55, 56, 68, 87, 93, 101, 110, 115]",1.0,0.004686594009399414,0.0,17.0,0.04794101434414452,0.9430592396109637,2.0508631659904495
