source_file,row_number,original_pattern,normalized_glob,severity,code,message
named.csv,47,gs://marin-us-central1/tokenized/rephraser_spec_d7d976d3_cooldown-02c17e/,gs://marin-us-central1/tokenized/rephraser_spec_d7d976d3_cooldown-02c17e/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,48,gs://marin-us-central1/tokenized/nemotron_cooldown_1e20-666089/,gs://marin-us-central1/tokenized/nemotron_cooldown_1e20-666089/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,49,gs://marin-us-central1/tokenized/dclm_baseline_100m_llama3-f42a23/,gs://marin-us-central1/tokenized/dclm_baseline_100m_llama3-f42a23/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,50,gs://marin-us-central1/raw/commoncrawl/rephraser_sweep_batch0-231d96/,gs://marin-us-central1/raw/commoncrawl/rephraser_sweep_batch0-231d96/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,51,gs://marin-us-central1/cdx/,gs://marin-us-central1/cdx/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,52,gs://marin-us-central1/downloaded/,gs://marin-us-central1/downloaded/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,53,gs://marin-us-central1/mathhelpforum/cc_download-5b0941/,gs://marin-us-central1/mathhelpforum/cc_download-5b0941/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,54,gs://marin-eu-west4/speedrun,gs://marin-eu-west4/speedrun/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,55,gs://marin-eu-west4/scratch/kaiyue,gs://marin-eu-west4/scratch/kaiyue/**,warning,assumed_prefix_recursive,No glob characters found; treated path as a recursive prefix.
named.csv,56,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam1.00e-3-hbm2-amm1-bs128-32b-ed875b/,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam1.00e-3-hbm2-amm1-bs128-32b-ed875b/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,57,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam2.00e-3-hbm2-amm2-bs128-32b-921a35/,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam2.00e-3-hbm2-amm2-bs128-32b-921a35/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,58,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam4.00e-3-hbm2-amm4-bs128-32b-68cf00/,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam4.00e-3-hbm2-amm4-bs128-32b-68cf00/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,59,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam5.00e-4-hbm2-amm0.5-bs128-32b-d76c22/,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb1.00e-2-adam5.00e-4-hbm2-amm0.5-bs128-32b-d76c22/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,60,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb2.50e-3-adam1.00e-3-hbm0.5-amm1-bs128-32b-7bb0df/,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb2.50e-3-adam1.00e-3-hbm0.5-amm1-bs128-32b-7bb0df/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
named.csv,61,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb2.50e-3-adam2.00e-3-hbm0.5-amm2-bs128-32b-cc0020/,gs://marin-eu-west4/checkpoints/adamh-bs128-2dlr-hb2.50e-3-adam2.00e-3-hbm0.5-amm2-bs128-32b-cc0020/**,warning,trailing_slash_recursive,Assumed trailing slash means protect the full recursive prefix.
