dataset,mode,policy,evaluation_model,subset_size,n_records,success_rate,R²_median,R²_q25,R²_q75,regret@1_median,regret@1_q25,regret@1_q75,Huber_median,Huber_q25,Huber_q75,RMSE_median,RMSE_q25,RMSE_q75,regret@5_median,regret@5_q25,regret@5_q75,chosen_true_rank_median,chosen_true_rank_q25,chosen_true_rank_q75,Spearman_median,Spearman_q25,Spearman_q75
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),6,1,1.0,-0.022288788756152478,-0.022288788756152478,-0.022288788756152478,0.29708969593048096,0.29708969593048096,0.29708969593048096,0.0127649880602291,0.0127649880602291,0.0127649880602291,0.21027110646216302,0.21027110646216302,0.21027110646216302,0.10640949010848988,0.10640949010848988,0.10640949010848988,129.0,129.0,129.0,0.22650591819992968,0.22650591819992968,0.22650591819992968
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),8,1,1.0,-0.006815411576912567,-0.006815411576912567,-0.006815411576912567,0.14342808723449707,0.14342808723449707,0.14342808723449707,0.012577018472267509,0.012577018472267509,0.012577018472267509,0.2086737056636332,0.2086737056636332,0.2086737056636332,0.0026382803916931152,0.0026382803916931152,0.0026382803916931152,101.0,101.0,101.0,0.5528741357084261,0.5528741357084261,0.5528741357084261
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),10,1,1.0,-0.0018549855640472845,-0.0018549855640472845,-0.0018549855640472845,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.012503588194506777,0.012503588194506777,0.012503588194506777,0.20815901917085777,0.20815901917085777,0.20815901917085777,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.6685515059181999,0.6685515059181999,0.6685515059181999
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),12,1,1.0,0.11925774465940064,0.11925774465940064,0.11925774465940064,0.015124976634979248,0.015124976634979248,0.015124976634979248,0.011096380668949812,0.011096380668949812,0.011096380668949812,0.19517186741130846,0.19517186741130846,0.19517186741130846,0.01129990816116333,0.01129990816116333,0.01129990816116333,25.0,25.0,25.0,0.8128530411344194,0.8128530411344194,0.8128530411344194
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),16,1,1.0,0.9393250363123627,0.9393250363123627,0.9393250363123627,0.022468924522399902,0.022468924522399902,0.022468924522399902,0.0013083181488291746,0.0013083181488291746,0.0013083181488291746,0.051226839635733615,0.051226839635733615,0.051226839635733615,0.00380706787109375,0.00380706787109375,0.00380706787109375,33.0,33.0,33.0,0.9206668229227704,0.9206668229227704,0.9206668229227704
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),24,1,1.0,0.9291038211806846,0.9291038211806846,0.9291038211806846,0.0029709339141845703,0.0029709339141845703,0.0029709339141845703,0.0015209731976363724,0.0015209731976363724,0.0015209731976363724,0.05537378562629038,0.05537378562629038,0.05537378562629038,0.0010315179824829102,0.0010315179824829102,0.0010315179824829102,6.0,6.0,6.0,0.9459978905425993,0.9459978905425993,0.9459978905425993
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),32,1,1.0,0.9806709123194305,0.9806709123194305,0.9806709123194305,0.02724277973175049,0.02724277973175049,0.02724277973175049,0.0004170127120145391,0.0004170127120145391,0.0004170127120145391,0.0289133543688807,0.0289133543688807,0.0289133543688807,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,42.0,42.0,42.0,0.9710125395523262,0.9710125395523262,0.9710125395523262
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),48,1,1.0,0.9901168117537038,0.9901168117537038,0.9901168117537038,0.02724277973175049,0.02724277973175049,0.02724277973175049,0.00020941321213095317,0.00020941321213095317,0.00020941321213095317,0.020674800842808788,0.020674800842808788,0.020674800842808788,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,42.0,42.0,42.0,0.9816389312082502,0.9816389312082502,0.9816389312082502
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),64,1,1.0,0.9974354925599913,0.9974354925599913,0.9974354925599913,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,5.545740829107084e-05,5.545740829107084e-05,5.545740829107084e-05,0.010531610350850514,0.010531610350850514,0.010531610350850514,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9885913512246571,0.9885913512246571,0.9885913512246571
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),96,1,1.0,0.9989908451992744,0.9989908451992744,0.9989908451992744,0.0,0.0,0.0,2.1822946948652784e-05,2.1822946948652784e-05,2.1822946948652784e-05,0.006606503908823907,0.006606503908823907,0.006606503908823907,0.0,0.0,0.0,1.0,1.0,1.0,0.9974452127036213,0.9974452127036213,0.9974452127036213
three_phase_starcoder,retrospective,feature_maximin_observed,BayesLogQuad(w-e),128,1,1.0,0.9990962651620675,0.9990962651620675,0.9990962651620675,0.0,0.0,0.0,1.9543242929299932e-05,1.9543242929299932e-05,1.9543242929299932e-05,0.006251918574213828,0.006251918574213828,0.006251918574213828,0.0,0.0,0.0,1.0,1.0,1.0,0.997805578342904,0.997805578342904,0.997805578342904
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,4,1,1.0,-747830.3016286575,-747830.3016286575,-747830.3016286575,0.008880972862243652,0.008880972862243652,0.008880972862243652,3.6972656727737077,3.6972656727737077,3.6972656727737077,179.84344811132632,179.84344811132632,179.84344811132632,0.007830917835235596,0.007830917835235596,0.007830917835235596,18.0,18.0,18.0,0.36046232274698226,0.36046232274698226,0.36046232274698226
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,6,1,1.0,-259698.9580609987,-259698.9580609987,-259698.9580609987,0.07532650232315063,0.07532650232315063,0.07532650232315063,2.365658612048016,2.365658612048016,2.365658612048016,105.98117758052304,105.98117758052304,105.98117758052304,0.05165070295333862,0.05165070295333862,0.05165070295333862,73.0,73.0,73.0,0.2204734559943748,0.2204734559943748,0.2204734559943748
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,8,1,1.0,0.1755846157286789,0.1755846157286789,0.1755846157286789,0.060157060623169056,0.060157060623169056,0.060157060623169056,0.013457537110440601,0.013457537110440601,0.013457537110440601,0.1888277615043578,0.1888277615043578,0.1888277615043578,0.00380706787109375,0.00380706787109375,0.00380706787109375,70.0,70.0,70.0,0.4193015352162193,0.4193015352162193,0.4193015352162193
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,10,1,1.0,0.021957193933829333,0.021957193933829333,0.021957193933829333,0.060157060623169056,0.060157060623169056,0.060157060623169056,0.015936636368466383,0.015936636368466383,0.015936636368466383,0.20567037148752843,0.20567037148752843,0.20567037148752843,0.023919522762298584,0.023919522762298584,0.023919522762298584,70.0,70.0,70.0,0.2640103129028477,0.2640103129028477,0.2640103129028477
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,12,1,1.0,0.5412730283160756,0.5412730283160756,0.5412730283160756,0.027825355529785156,0.027825355529785156,0.027825355529785156,0.008870875085776374,0.008870875085776374,0.008870875085776374,0.1408542446505773,0.1408542446505773,0.1408542446505773,0.002526223659515381,0.002526223659515381,0.002526223659515381,43.0,43.0,43.0,0.8724276338919489,0.8724276338919489,0.8724276338919489
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,16,1,1.0,0.8039767033546517,0.8039767033546517,0.8039767033546517,0.00380706787109375,0.00380706787109375,0.00380706787109375,0.004056700047219574,0.004056700047219574,0.004056700047219574,0.09207604263839049,0.09207604263839049,0.09207604263839049,0.002526223659515381,0.002526223659515381,0.002526223659515381,7.0,7.0,7.0,0.8545499824211883,0.8545499824211883,0.8545499824211883
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,24,1,1.0,0.7739145345529101,0.7739145345529101,0.7739145345529101,0.0038446784019470215,0.0038446784019470215,0.0038446784019470215,0.004686707563983949,0.004686707563983949,0.004686707563983949,0.09888470509834622,0.09888470509834622,0.09888470509834622,0.00380706787109375,0.00380706787109375,0.00380706787109375,8.0,8.0,8.0,0.8446472518457753,0.8446472518457753,0.8446472518457753
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,32,1,1.0,0.7977090270422491,0.7977090270422491,0.7977090270422491,0.0038446784019470215,0.0038446784019470215,0.0038446784019470215,0.004198285377990115,0.004198285377990115,0.004198285377990115,0.0935364865186447,0.0935364865186447,0.0935364865186447,0.00380706787109375,0.00380706787109375,0.00380706787109375,8.0,8.0,8.0,0.8636382280557834,0.8636382280557834,0.8636382280557834
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,48,1,1.0,0.8474981925282107,0.8474981925282107,0.8474981925282107,0.002526223659515381,0.002526223659515381,0.002526223659515381,0.003160331896985475,0.003160331896985475,0.003160331896985475,0.08121388693287376,0.08121388693287376,0.08121388693287376,0.002526223659515381,0.002526223659515381,0.002526223659515381,4.0,4.0,4.0,0.9084290401968826,0.9084290401968826,0.9084290401968826
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,64,1,1.0,0.8532106399664678,0.8532106399664678,0.8532106399664678,0.007830917835235596,0.007830917835235596,0.007830917835235596,0.0029781964717413606,0.0029781964717413606,0.0029781964717413606,0.0796783055107092,0.0796783055107092,0.0796783055107092,0.002526223659515381,0.002526223659515381,0.002526223659515381,14.0,14.0,14.0,0.8985028712059066,0.8985028712059066,0.8985028712059066
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,96,1,1.0,0.8437277045487831,0.8437277045487831,0.8437277045487831,0.01464986801147461,0.01464986801147461,0.01464986801147461,0.0031097457958157272,0.0031097457958157272,0.0031097457958157272,0.08221173179316217,0.08221173179316217,0.08221173179316217,0.002526223659515381,0.002526223659515381,0.002526223659515381,23.0,23.0,23.0,0.9240712527833118,0.9240712527833118,0.9240712527833118
three_phase_starcoder,retrospective,feature_maximin_observed,CES-Overfit,128,1,1.0,0.8612337410038786,0.8612337410038786,0.8612337410038786,0.002526223659515381,0.002526223659515381,0.002526223659515381,0.0027767297643288683,0.0027767297643288683,0.0027767297643288683,0.07747021141391758,0.07747021141391758,0.07747021141391758,0.002526223659515381,0.002526223659515381,0.002526223659515381,4.0,4.0,4.0,0.9166383452478613,0.9166383452478613,0.9166383452478613
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,4,1,1.0,-55.902317374529446,-55.902317374529446,-55.902317374529446,0.1236991286277771,0.1236991286277771,0.1236991286277771,0.05982575422774035,0.05982575422774035,0.05982575422774035,1.56876458959203,1.56876458959203,1.56876458959203,0.038538098335266224,0.038538098335266224,0.038538098335266224,88.0,88.0,88.0,0.5005713113793507,0.5005713113793507,0.5005713113793507
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,6,1,1.0,-14.411360464082463,-14.411360464082463,-14.411360464082463,0.39630556106567383,0.39630556106567383,0.39630556106567383,0.03727981972338863,0.03727981972338863,0.03727981972338863,0.8164193515881759,0.8164193515881759,0.8164193515881759,0.2062208652496338,0.2062208652496338,0.2062208652496338,139.0,139.0,139.0,0.06903492323918903,0.06903492323918903,0.06903492323918903
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,8,1,1.0,0.8032913129563728,0.8032913129563728,0.8032913129563728,0.02724277973175049,0.02724277973175049,0.02724277973175049,0.004145482686124355,0.004145482686124355,0.004145482686124355,0.09223687292984013,0.09223687292984013,0.09223687292984013,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,42.0,42.0,42.0,0.8716307277628033,0.8716307277628033,0.8716307277628033
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,10,1,1.0,0.7741450305971354,0.7741450305971354,0.7741450305971354,0.02724277973175049,0.02724277973175049,0.02724277973175049,0.00466237780924419,0.00466237780924419,0.00466237780924419,0.09883428534762763,0.09883428534762763,0.09883428534762763,0.01903700828552246,0.01903700828552246,0.01903700828552246,42.0,42.0,42.0,0.8780850814484941,0.8780850814484941,0.8780850814484941
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,12,1,1.0,0.809703650336114,0.809703650336114,0.809703650336114,0.01903700828552246,0.01903700828552246,0.01903700828552246,0.004010700777634986,0.004010700777634986,0.004010700777634986,0.09072104200102375,0.09072104200102375,0.09072104200102375,0.01280432939529419,0.01280432939529419,0.01280432939529419,30.0,30.0,30.0,0.8655894761514121,0.8655894761514121,0.8655894761514121
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,16,1,1.0,0.9572690027535703,0.9572690027535703,0.9572690027535703,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.000924027725923782,0.000924027725923782,0.000924027725923782,0.04298969017666295,0.04298969017666295,0.04298969017666295,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9629731630141802,0.9629731630141802,0.9629731630141802
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,24,1,1.0,0.9658043878592835,0.9658043878592835,0.9658043878592835,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.0007394792444994321,0.0007394792444994321,0.0007394792444994321,0.03845722934636431,0.03845722934636431,0.03845722934636431,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9658472987226064,0.9658472987226064,0.9658472987226064
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,32,1,1.0,0.9747975968202393,0.9747975968202393,0.9747975968202393,0.004587113857269287,0.004587113857269287,0.004587113857269287,0.0005450013290082022,0.0005450013290082022,0.0005450013290082022,0.03301518829291156,0.03301518829291156,0.03301518829291156,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,9.0,9.0,9.0,0.9671774288058126,0.9671774288058126,0.9671774288058126
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,48,1,1.0,0.9829253387526872,0.9829253387526872,0.9829253387526872,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.0003692391160388804,0.0003692391160388804,0.0003692391160388804,0.027174955971956252,0.027174955971956252,0.027174955971956252,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9681677018633541,0.9681677018633541,0.9681677018633541
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,64,1,1.0,0.9832676737573833,0.9832676737573833,0.9832676737573833,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.0003618361302523801,0.0003618361302523801,0.0003618361302523801,0.026901157233560794,0.026901157233560794,0.026901157233560794,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9648013594281026,0.9648013594281026,0.9648013594281026
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,96,1,1.0,0.9862345777134369,0.9862345777134369,0.9862345777134369,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.0002976769075165329,0.0002976769075165329,0.0002976769075165329,0.024399873258545132,0.024399873258545132,0.024399873258545132,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9690876596742061,0.9690876596742061,0.9690876596742061
three_phase_starcoder,retrospective,feature_maximin_observed,DS-RE-CEQ,128,1,1.0,0.9867187999836059,0.9867187999836059,0.9867187999836059,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,0.0002872056132159393,0.0002872056132159393,0.0002872056132159393,0.023966877694682687,0.023966877694682687,0.023966877694682687,0.0020932555198669434,0.0020932555198669434,0.0020932555198669434,3.0,3.0,3.0,0.9731425055666235,0.9731425055666235,0.9731425055666235
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),4,64,1.0,-0.5251562924827679,-13.963512479599128,0.026159677902429096,0.2107219099998474,0.038720011711120605,0.2991619110107422,0.016769148685133805,0.012433820447848966,0.04198737788348396,0.2568287593157288,0.20522790588491713,0.8044505496502936,0.038720011711120605,0.009692326188087463,0.13243372738361364,118.5,57.0,131.0,0.4324299777335052,0.13769995898277276,0.6040929333177076
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),6,64,1.0,-5.748128193685121,-64.43463697061587,0.024276523490791263,0.17745959758758545,0.038720011711120605,0.2991619110107422,0.033376270761982886,0.01243223343477815,0.07309174386040841,0.5401922158707726,0.20542632114227993,1.6798598016391086,0.025133907794952393,0.008449837565422058,0.05187976360321042,110.5,57.0,131.0,0.5648936481893824,0.3824036095159967,0.6989635825618188
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),8,64,1.0,-5.509873815176251,-185.04579894537625,-0.10729395933301411,0.15622401237487815,0.03445541858673096,0.5173826217651367,0.03231221742475934,0.012750636147684567,0.10212083041159349,0.5304028719378139,0.21880890354313892,2.8355507799860957,0.01903700828552246,0.007830917835235596,0.05165070295333862,105.0,52.0,146.0,0.6124545880698464,0.4491203269658971,0.7344815715457635
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),10,64,1.0,-41.95441827355522,-652.7245932088737,0.00827805667993356,0.11585754156112665,0.026740074157714844,0.22584918141365046,0.06545140805616645,0.011664186789774954,0.19743056690803984,1.3615842992993676,0.20709036945205575,5.302614526185446,0.007830917835235596,0.00380706787109375,0.027858197689056396,89.5,41.25,121.25,0.7007046173678659,0.6195351869213641,0.7703211062932145
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),12,64,1.0,-14.463411723860506,-503.8928447898969,-0.17321649629358576,0.044927120208740234,0.021879762411117554,0.1653050184249878,0.04980610906159714,0.009943526281306521,0.1587374074821251,0.8177871034815578,0.22524273005533524,4.672082068334003,0.00786447525024414,0.0026382803916931152,0.024646714329719543,61.0,32.5,107.0,0.745558420250791,0.6523116137349115,0.818277569436306
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),16,64,1.0,-2.8120619554518376,-88.86692633161442,0.5506075908849415,0.038720011711120605,0.007898032665252686,0.1653050184249878,0.01474456427580308,0.005555629419399715,0.07378665901803144,0.40347142078832016,0.13941326411053978,1.971400450345195,0.007830917835235596,0.0028877705335617065,0.008656144142150879,57.0,15.0,107.0,0.8495283018867925,0.7740441521153169,0.8947886147896402
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),24,64,1.0,0.5625929274686228,-1.7934036662785569,0.8639435969941673,0.038720011711120605,0.007830917835235596,0.1653050184249878,0.004736238175674236,0.0022593017053234707,0.012932818116796753,0.13753129951222226,0.07670676844532981,0.346302213700056,0.0029709339141845703,0.0020932555198669434,0.008880972862243652,57.0,14.0,107.0,0.8921495956873315,0.8527928337044416,0.9234523321223485
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),32,64,1.0,0.7914257822390147,0.5083037038727569,0.8924033573628103,0.045185357332229614,0.007830917835235596,0.17138230800628662,0.0027453988988280654,0.0017481335465075413,0.0055609819254397825,0.09497791751460061,0.06821647184185799,0.14559340801200016,0.0029709339141845703,0.0007736384868621826,0.007830917835235596,62.0,14.0,108.75,0.9217025079104653,0.8571311379350757,0.954891304347826
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),48,64,1.0,0.9039528787341906,0.7551171288065858,0.9556235875285221,0.012433648109436035,0.0029709339141845703,0.10204070806503282,0.0014041304186817717,0.0008860209406391199,0.0024935991777283026,0.06445154369645599,0.04380537518063549,0.10290941243366904,0.0010315179824829102,0.0,0.0020932555198669434,22.0,6.0,83.5,0.9704500175788117,0.9338567912809094,0.9810837337395991
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),64,64,1.0,0.9397785322217937,0.8480404288192163,0.9799177402129491,0.0029709339141845703,0.0024179816246032715,0.028603971004486084,0.0009804298447188943,0.00039824929764887954,0.0016929278231169252,0.05102842481516927,0.029470919441450694,0.08106785280183092,0.0,0.0,0.0010315179824829102,6.0,3.75,43.5,0.9844735145904137,0.9739811613734911,0.9924418434313841
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),96,64,1.0,0.9845563680003857,0.926650987826767,0.9943837603572111,0.0027485787868499756,0.0,0.0029709339141845703,0.0003020407050206885,0.00012145103970904485,0.0009358123365692649,0.025793880404914142,0.015582793616988869,0.05632034043444763,0.0,0.0,0.0,5.0,1.0,6.0,0.9954251142622759,0.9916302882925114,0.9965538204617369
three_phase_starcoder,retrospective,random_observed,BayesLogQuad(w-e),128,64,1.0,0.9984188490125177,0.9935672770699638,0.9988283205837654,0.0,0.0,0.0020932555198669434,3.4192349967344425e-05,2.533753763340343e-05,0.00013475684639392306,0.008269442591882965,0.007118555707092239,0.016679686946748484,0.0,0.0,0.0,1.0,1.0,3.0,0.9976224657213173,0.9972247451072307,0.997826819407008
three_phase_starcoder,retrospective,random_observed,CES-Overfit,4,64,1.0,-1.9659884813276511,-37.6347147568775,-0.17066559617313304,0.02150467038154602,0.008231952786445618,0.029320359230041504,0.026451795512954075,0.014048811838524966,0.07881597560632167,0.35815592387723516,0.22495153673103988,1.291833194398429,0.004587113857269287,0.002526223659515381,0.008365631103515625,32.5,15.5,47.0,0.7312272940349231,0.6231461678190554,0.7887561525840853
three_phase_starcoder,retrospective,random_observed,CES-Overfit,6,64,1.0,-0.9384106190089051,-5.522199519906545,0.18535856324935093,0.02150467038154602,0.005637407302856445,0.02957935631275177,0.019414671499310768,0.011855802642158205,0.03399735396472851,0.2895432359093624,0.1877049847269618,0.5286034765027108,0.004587113857269287,0.002526223659515381,0.008656144142150879,32.5,12.0,47.5,0.7344207781553966,0.6064045470526191,0.8059387085433025
three_phase_starcoder,retrospective,random_observed,CES-Overfit,8,64,1.0,0.31256529465852373,-1.7710606384471437,0.5665031798632186,0.022468924522399902,0.007830917835235596,0.04140864312648773,0.009543304726102927,0.007001986820275003,0.018396363003538335,0.1723715607111235,0.1369173960184328,0.34618240636502173,0.0038258731365203857,0.002526223659515381,0.013265714049339294,33.0,14.0,58.5,0.8085960389077698,0.7206631606703386,0.8474312961443805
three_phase_starcoder,retrospective,random_observed,CES-Overfit,10,64,1.0,0.551183324987273,0.20842280711161143,0.6920967058908543,0.022468924522399902,0.005087345838546753,0.03548656404018402,0.0071228621958170785,0.005273722279702857,0.010715356209804345,0.13931361175341556,0.1153984004542995,0.1850259854979397,0.002526223659515381,0.002526223659515381,0.01129990816116333,33.0,10.75,53.0,0.8385576585022851,0.8217134946677604,0.8677545997890542
three_phase_starcoder,retrospective,random_observed,CES-Overfit,12,64,1.0,0.5916979039709316,0.18462862263085197,0.7379100343833894,0.022468924522399902,0.005044609308242798,0.03555937111377719,0.006519765371167928,0.0045786830370815965,0.009994951412335449,0.13288672873242202,0.10646552704792894,0.1877758105944335,0.004672586917877197,0.002526223659515381,0.015124976634979248,33.0,10.5,53.5,0.8318747802648541,0.7703555314660728,0.8730275108402672
three_phase_starcoder,retrospective,random_observed,CES-Overfit,16,64,1.0,0.7219478694464057,0.5741167871097885,0.7647358507074447,0.014887422323226929,0.004587113857269287,0.027927488088607788,0.005171363960553264,0.004287625346448692,0.006890583961533018,0.1096617306266916,0.10087061856470353,0.13571749384749093,0.0038258731365203857,0.002526223659515381,0.005197107791900635,24.0,9.0,44.25,0.8650093753662254,0.8260876889722254,0.8910604418141335
three_phase_starcoder,retrospective,random_observed,CES-Overfit,24,64,1.0,0.7729363735494438,0.7240683817034316,0.7973720169524217,0.005197107791900635,0.0026382803916931152,0.022945284843444824,0.00416069851974815,0.0037462901892543927,0.005076685144647092,0.09909836745035591,0.09361420878698928,0.10922445615870172,0.002526223659515381,0.002526223659515381,0.004030287265777588,11.0,5.0,33.75,0.8810764092347356,0.8620209773819291,0.897467918668698
three_phase_starcoder,retrospective,random_observed,CES-Overfit,32,64,1.0,0.7864690257942764,0.7511206778925897,0.8056783255449232,0.004892110824584961,0.002526223659515381,0.017093613743782043,0.004130098968033604,0.0034859646123497653,0.004818198384690266,0.09609996208128398,0.09167539845290133,0.10374954265388325,0.002526223659515381,0.002526223659515381,0.004587113857269287,10.0,4.0,28.5,0.8918888433141919,0.8731813254424,0.9026719793741943
three_phase_starcoder,retrospective,random_observed,CES-Overfit,48,64,1.0,0.8254368720717704,0.8043605038808279,0.8355303934741913,0.00380706787109375,0.002526223659515381,0.007830917835235596,0.0033824152137118726,0.0032351640314234632,0.003710734775917325,0.08688985120401232,0.0843402862014773,0.09198584884708498,0.002526223659515381,0.002526223659515381,0.002526223659515381,7.0,4.0,14.0,0.9059387085433025,0.8918829837103013,0.9157938298371031
three_phase_starcoder,retrospective,random_observed,CES-Overfit,64,64,1.0,0.836460542189114,0.8236054211499794,0.8445458693247727,0.002526223659515381,0.002526223659515381,0.004867821931838989,0.003147158827841833,0.00299554389639464,0.0033625265539570124,0.08410156407915424,0.08199623586977771,0.08734437155966038,0.002526223659515381,0.002526223659515381,0.002526223659515381,4.0,4.0,10.25,0.9056003164186102,0.8955825911168405,0.9119279561701629
three_phase_starcoder,retrospective,random_observed,CES-Overfit,96,64,1.0,0.8491317547927324,0.8429919985158834,0.8530954596875095,0.002526223659515381,0.002526223659515381,0.0055262744426727295,0.002983845280889302,0.0028889073431417568,0.003081457414861314,0.0807777436994504,0.07970955812655743,0.0824047887948802,0.002526223659515381,0.002526223659515381,0.002526223659515381,4.0,4.0,11.0,0.9175158209305051,0.9092069026133834,0.9209590706668229
three_phase_starcoder,retrospective,random_observed,CES-Overfit,128,64,1.0,0.8558137008503841,0.8487502133301,0.8588811988575281,0.002526223659515381,0.002526223659515381,0.002526223659515381,0.002831959748049382,0.0027399138640408784,0.0029397143768645118,0.07896866214895233,0.07812413605467383,0.0808798171993114,0.002526223659515381,0.002526223659515381,0.002526223659515381,4.0,4.0,4.0,0.9175993202859487,0.9149910641040666,0.9223016524082971
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,4,64,1.0,-65.5392376382817,-129.93519315564782,-20.837174866475,0.0303422212600708,0.019843459129333496,0.09176629781723022,0.06603360241629107,0.03187343615986043,0.10899530695945106,1.696345499080031,0.9706981997299944,2.379686020870694,0.016445815563201904,0.008656144142150879,0.024646714329719543,48.0,30.75,79.0,0.7582708308918318,0.7089131899683581,0.8194004160318763
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,6,64,1.0,-14.813888009769917,-53.58196442472975,-3.8015783174032904,0.03240588307380676,0.019843459129333496,0.09489637613296509,0.026834914310127456,0.013833992919300186,0.05705441392097826,0.8266745691941619,0.45564765207451485,1.536434877903343,0.0137270987033844,0.0038446784019470215,0.019305825233459473,50.5,30.75,81.0,0.7957034454470877,0.7175561057072543,0.8746044767373725
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,8,64,1.0,-9.950676675031705,-41.89976110515491,-3.810589297335666,0.02724277973175049,0.01903700828552246,0.034483179450035095,0.018054960791705106,0.010273965046241522,0.04216380571964832,0.688015615465384,0.45596745370208336,1.362134801082,0.008510887622833252,0.002526223659515381,0.01610589027404785,42.0,30.0,52.25,0.8526558654634946,0.7913417028008907,0.9002292570022267
three_phase_starcoder,retrospective,random_observed,DS-RE-CEQ,10,64,1.0,-3.2774933573755374,-16.459332745263673,0.38755094130470524,0.025035858154296875,0.00928962230682373,0.02894364297389984,0.010586433392730868,0.00465177737641432,0.02386148581256812,0.4300907878508433,0.1627523151229775,0.8689427923622528,0.004215896129608154,0.0020932555198669434,0.008656144142150879,38.0,19.0,45.75,0.8770933434899801,0.8140110453533341,0.9119396753779445
