sts_prefix,bucket,owners,reasons,sources,artifact_kinds,priority_max,normalized_glob
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-decay-to-0-lr5.00e-3-77858e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:455,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-decay-to-0-lr5.00e-3-77858e/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-decay-to-0-lr7.07e-3-b31d45/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:456,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-decay-to-0-lr7.07e-3-b31d45/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr1.00e-2-db8a0a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:457,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr1.00e-2-db8a0a/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr1.41e-2-1dfe40/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:458,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr1.41e-2-1dfe40/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr2.00e-2-9cc51c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:459,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr2.00e-2-9cc51c/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr5.00e-3-a706a5/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:460,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr5.00e-3-a706a5/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr7.07e-3-f72c11/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:461,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl32-mup-muonh-linear-input-norm-lr7.07e-3-f72c11/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.2-dclm-9c25e4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:462,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.2-dclm-9c25e4/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.2-dclmh-1e4979/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:463,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.2-dclmh-1e4979/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.4-dclm-ee4cc2/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:464,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.4-dclm-ee4cc2/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.4-dclmh-fbabcb/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:465,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.4-dclmh-fbabcb/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.6-dclm-cb95b3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:466,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.6-dclm-cb95b3/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.6-dclmh-d24be9/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:467,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.6-dclmh-d24be9/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.8-dclm-52ef8a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:468,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.8-dclm-52ef8a/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.8-dclmh-927bfc/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:469,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay0.8-dclmh-927bfc/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay1.0-dclm-e9cc4d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:470,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay1.0-dclm-e9cc4d/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay1.0-dclmh-907cce/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:471,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.00e-2-decay1.0-dclmh-907cce/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.2-dclm-ee8275/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:472,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.2-dclm-ee8275/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.2-dclmh-a0e791/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:473,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.2-dclmh-a0e791/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.4-dclm-080667/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:474,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.4-dclm-080667/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.4-dclmh-69f093/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:475,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.4-dclmh-69f093/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.6-dclm-4f4e85/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:476,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.6-dclm-4f4e85/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.6-dclmh-bd3878/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:477,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.6-dclmh-bd3878/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.8-dclm-d82a12/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:478,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.8-dclm-d82a12/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.8-dclmh-5c0969/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:479,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay0.8-dclmh-5c0969/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay1.0-dclm-620939/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:480,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay1.0-dclm-620939/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay1.0-dclmh-2a2be3/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:481,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr1.59e-2-decay1.0-dclmh-2a2be3/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.2-dclm-61a085/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:482,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.2-dclm-61a085/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.2-dclmh-89219f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:483,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.2-dclmh-89219f/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.4-dclm-44d0f7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:484,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.4-dclm-44d0f7/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.4-dclmh-74da2a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:485,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.4-dclmh-74da2a/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.6-dclm-952c33/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:486,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.6-dclm-952c33/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.6-dclmh-bb200b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:487,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.6-dclmh-bb200b/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.8-dclm-b89584/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:488,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.8-dclm-b89584/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.8-dclmh-1bdd05/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:489,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay0.8-dclmh-1bdd05/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay1.0-dclm-454e03/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:490,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay1.0-dclm-454e03/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay1.0-dclmh-75478b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:491,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.50e-3-decay1.0-dclmh-75478b/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.2-dclm-178782/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:492,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.2-dclm-178782/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.2-dclmh-431657/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:493,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.2-dclmh-431657/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.4-dclm-b13a98/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:494,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.4-dclm-b13a98/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.4-dclmh-0f2cb8/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:495,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.4-dclmh-0f2cb8/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.6-dclm-bf5ba4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:496,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.6-dclm-bf5ba4/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.6-dclmh-195f8a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:497,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.6-dclmh-195f8a/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.8-dclm-381f78/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:498,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.8-dclm-381f78/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.8-dclmh-db8974/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:499,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay0.8-dclmh-db8974/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay1.0-dclm-548f07/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:500,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay1.0-dclm-548f07/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay1.0-dclmh-372f6c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:501,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr2.52e-2-decay1.0-dclmh-372f6c/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.2-dclm-77c095/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:502,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.2-dclm-77c095/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.2-dclmh-a4f43f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:503,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.2-dclmh-a4f43f/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.4-dclm-3dfc5c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:504,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.4-dclm-3dfc5c/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.4-dclmh-f9db59/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:505,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.4-dclmh-f9db59/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.6-dclm-6ab217/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:506,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.6-dclm-6ab217/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.6-dclmh-c76544/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:507,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.6-dclmh-c76544/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.8-dclm-099813/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:508,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.8-dclm-099813/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.8-dclmh-5336ac/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:509,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay0.8-dclmh-5336ac/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay1.0-dclm-891d5d/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:510,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay1.0-dclm-891d5d/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay1.0-dclmh-d1c78f/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:511,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr3.97e-3-decay1.0-dclmh-d1c78f/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.2-dclm-628e92/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:512,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.2-dclm-628e92/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.2-dclmh-ec7872/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:513,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.2-dclmh-ec7872/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.4-dclm-d0e867/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:514,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.4-dclm-d0e867/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.4-dclmh-9e7a1a/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:515,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.4-dclmh-9e7a1a/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.6-dclm-a71640/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:516,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.6-dclm-a71640/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.6-dclmh-503ab1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:517,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.6-dclmh-503ab1/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.8-dclm-114d6b/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:518,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.8-dclm-114d6b/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.8-dclmh-90c385/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:519,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay0.8-dclmh-90c385/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay1.0-dclm-826587/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:520,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay1.0-dclm-826587/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay1.0-dclmh-918154/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:521,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr4.00e-2-decay1.0-dclmh-918154/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.2-dclm-fc2e06/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:522,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.2-dclm-fc2e06/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.2-dclmh-6bd20c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:523,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.2-dclmh-6bd20c/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.4-dclm-2193e1/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:524,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.4-dclm-2193e1/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.4-dclmh-eea35e/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:525,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.4-dclmh-eea35e/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.6-dclm-e4cfb6/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:526,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.6-dclm-e4cfb6/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.6-dclmh-3c61f6/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:527,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.6-dclmh-3c61f6/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.8-dclm-8856df/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:528,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.8-dclm-8856df/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.8-dclmh-2db9f7/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:529,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay0.8-dclmh-2db9f7/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay1.0-dclm-4098cc/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:530,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay1.0-dclm-4098cc/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay1.0-dclmh-9d64a4/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:531,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-muonh-linear-lr6.30e-3-decay1.0-dclmh-9d64a4/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-input-norm-fix-lr-2-78b8ac/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:532,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-input-norm-fix-lr-2-78b8ac/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-input-norm-fix-lr-3-df338c/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:533,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-input-norm-fix-lr-3-df338c/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr1.00e-2-7d8ecd/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:534,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr1.00e-2-7d8ecd/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr1.41e-2-a7b433/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:535,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr1.41e-2-a7b433/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr2.00e-2-b70f17/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:536,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr2.00e-2-b70f17/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr5.00e-3-4e2aef/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:537,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr5.00e-3-4e2aef/**
gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr7.07e-3-98ac36/,marin-eu-west4,Kaiyue,Hyperball experiments,named.csv:538,,0,gs://marin-eu-west4/checkpoints/exp1570_hidden128-nl4-mup-muonh-0-warmup-0.0-lr7.07e-3-98ac36/**
